onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	onset_ttl1	onset_ttl2	onset_ttl3	onset_ttl4	stimulus_delivery_success
4.99	1.0	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h045.png	n/a	n/a	n/a	n/a	n/a
39.59	1.0	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h035.png	n/a	n/a	n/a	n/a	n/a
72.5	0.98	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h052.png	n/a	n/a	n/a	n/a	n/a
105.3	1.0	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l046.png	n/a	n/a	n/a	n/a	n/a
129.39	1.0	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h007.png	n/a	n/a	n/a	n/a	n/a
167.89	1.0	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l016.png	n/a	n/a	n/a	n/a	n/a
200.5	1.0	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h039.png	n/a	n/a	n/a	n/a	n/a
237.0	1.0	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h046.png	n/a	n/a	n/a	n/a	n/a
268.49	1.0	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l041.png	n/a	n/a	n/a	n/a	n/a
296.39	1.0	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l021.png	n/a	n/a	n/a	n/a	n/a
330.7	1.0	cue	11	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l024.png	n/a	n/a	n/a	n/a	n/a
372.0	1.0	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l049.png	n/a	n/a	n/a	n/a	n/a
7.21	2.64	expectrating	1	high_cue	n/a	53.68	Strong	53.68	Strong	0.48	2.16	h045.png	n/a	n/a	n/a	n/a	n/a
42.79	3.23	expectrating	2	high_cue	n/a	56.31	Strong	56.31	Strong	1.18	2.05	h035.png	n/a	n/a	n/a	n/a	n/a
74.5	2.25	expectrating	3	high_cue	n/a	63.85	Strong	63.85	Strong	0.25	2.0	h052.png	n/a	n/a	n/a	n/a	n/a
107.3	1.29	expectrating	4	low_cue	n/a	35.51	Strong	35.51	Strong	0.53	0.76	l046.png	n/a	n/a	n/a	n/a	n/a
133.31	1.2	expectrating	5	high_cue	n/a	44.35	Strong	44.35	Strong	0.43	0.77	h007.png	n/a	n/a	n/a	n/a	n/a
171.09	2.75	expectrating	6	low_cue	n/a	34.9	Strong	34.9	Strong	0.37	2.38	l016.png	n/a	n/a	n/a	n/a	n/a
202.5	2.09	expectrating	7	high_cue	n/a	62.0	Strong	62.0	Strong	0.45	1.64	h039.png	n/a	n/a	n/a	n/a	n/a
240.2	2.16	expectrating	8	high_cue	n/a	54.82	Strong	54.82	Strong	0.7	1.46	h046.png	n/a	n/a	n/a	n/a	n/a
271.69	1.58	expectrating	9	low_cue	n/a	33.05	Strong	33.05	Strong	0.43	1.14	l041.png	n/a	n/a	n/a	n/a	n/a
298.3	2.15	expectrating	10	low_cue	n/a	37.79	Strong	37.79	Strong	0.37	1.78	l021.png	n/a	n/a	n/a	n/a	n/a
332.4	1.77	expectrating	11	low_cue	n/a	37.01	Strong	37.01	Strong	0.52	1.25	l024.png	n/a	n/a	n/a	n/a	n/a
373.6	2.11	expectrating	12	low_cue	n/a	41.75	Strong	41.75	Strong	0.23	1.87	l049.png	n/a	n/a	n/a	n/a	n/a
17.22	10.52	stimulus	1	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	17.26	19.44	24.44	27.77	success
48.52	10.54	stimulus	2	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	48.56	50.75	55.75	59.1	success
80.22	10.96	stimulus	3	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	80.25	82.56	87.56	91.22	success
113.01	11.02	stimulus	4	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	113.05	115.32	120.32	124.07	success
148.91	11.32	stimulus	5	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	148.96	151.36	156.36	160.27	success
