,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,56,1,cognitive,3,high_cue,high_stim,6,0,high_stim,1.8206792651665504
1,56,1,cognitive,3,low_cue,high_stim,3,1,high_stim,1.4459337841623274
2,56,1,cognitive,3,low_cue,high_stim,3,2,high_stim,-1.0846098256140406
3,56,1,cognitive,3,high_cue,high_stim,6,3,high_stim,-1.2667911034144455
4,56,1,cognitive,3,low_cue,low_stim,1,4,low_stim,-1.3375438452840307
5,56,1,cognitive,3,high_cue,low_stim,4,5,low_stim,0.42789196025178533
6,56,1,cognitive,3,low_cue,med_stim,2,6,med_stim,0.6182531391301406
7,56,1,cognitive,3,high_cue,med_stim,5,7,med_stim,0.20788286083520777
8,56,1,cognitive,3,high_cue,med_stim,5,8,med_stim,0.10092046612072518
9,56,1,cognitive,3,low_cue,med_stim,2,9,med_stim,0.10764766574352298
10,56,1,cognitive,3,high_cue,low_stim,4,10,low_stim,0.16158566307625857
11,56,1,cognitive,3,low_cue,low_stim,1,11,low_stim,0.4202625324611126
