,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_num,trial_order,iv_stim,mean_signal
0,37,1,pain,3,high_cue,low_stim,4,1,0,low_stim,-0.9603732929150908
1,37,1,pain,3,low_cue,low_stim,1,2,1,low_stim,-0.9590286061806546
2,37,1,pain,3,low_cue,med_stim,2,3,2,med_stim,-0.9595090392826382
3,37,1,pain,3,low_cue,high_stim,3,4,3,high_stim,-0.9586441096172884
4,37,1,pain,3,high_cue,med_stim,5,5,4,med_stim,-0.9579228194068945
5,37,1,pain,3,high_cue,high_stim,6,6,5,high_stim,-0.9586441096172884
6,37,1,pain,3,high_cue,low_stim,4,7,6,low_stim,-0.9585479646464042
7,37,1,pain,3,high_cue,high_stim,6,8,7,high_stim,-0.9590766588739308
8,37,1,pain,3,low_cue,low_stim,1,9,8,low_stim,-0.9575860571596954
9,37,1,pain,3,low_cue,med_stim,2,10,9,med_stim,-0.9588363745665205
10,37,1,pain,3,low_cue,high_stim,3,11,10,high_stim,-0.9579228194068945
11,37,1,pain,3,high_cue,med_stim,5,12,11,med_stim,-0.9588844355957687
