,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_num,trial_order,iv_stim,mean_signal
0,37,1,pain,4,low_cue,med_stim,2,1,0,med_stim,-1.418667950037953
1,37,1,pain,4,low_cue,low_stim,1,2,1,low_stim,-1.418049098666672
2,37,1,pain,4,low_cue,high_stim,3,3,2,high_stim,-1.4181523370059888
3,37,1,pain,4,high_cue,low_stim,4,4,3,low_stim,-1.4179802516892128
4,37,1,pain,4,high_cue,med_stim,5,5,4,med_stim,-1.4181179285103644
5,37,1,pain,4,high_cue,high_stim,6,6,5,high_stim,-1.4174633535618437
6,37,1,pain,4,high_cue,low_stim,4,7,6,low_stim,-1.4181867412169011
7,37,1,pain,4,low_cue,high_stim,3,8,7,high_stim,-1.4177391523886456
8,37,1,pain,4,high_cue,high_stim,6,9,8,high_stim,-1.4182211411426777
9,37,1,pain,4,low_cue,med_stim,2,10,9,med_stim,-1.4179802516892128
10,37,1,pain,4,high_cue,med_stim,5,11,10,med_stim,-1.418049098666672
11,37,1,pain,4,low_cue,low_stim,1,12,11,low_stim,-1.4174978433864514
