,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,35,1,cognitive,4,low_cue,low_stim,1,0,low_stim,0.689483328819398
1,35,1,cognitive,4,low_cue,med_stim,2,1,med_stim,-0.12251251100089085
2,35,1,cognitive,4,high_cue,med_stim,5,2,med_stim,-0.11860711069485075
3,35,1,cognitive,4,low_cue,high_stim,3,3,high_stim,-0.09009884049159678
4,35,1,cognitive,4,high_cue,med_stim,5,4,med_stim,-0.10737427164266579
5,35,1,cognitive,4,low_cue,high_stim,3,5,high_stim,-0.05174646575755518
6,35,1,cognitive,4,low_cue,low_stim,1,6,low_stim,-0.05553723970588369
7,35,1,cognitive,4,high_cue,high_stim,6,7,high_stim,-0.04184165110554559
8,35,1,cognitive,4,high_cue,high_stim,6,8,high_stim,-0.014189106095085804
9,35,1,cognitive,4,high_cue,low_stim,4,9,low_stim,0.06825176199724864
10,35,1,cognitive,4,high_cue,low_stim,4,10,low_stim,0.08205444616649185
11,35,1,cognitive,4,low_cue,med_stim,2,11,med_stim,0.05478017992683164
