,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_num,trial_order,iv_stim,mean_signal
0,35,1,pain,5,high_cue,med_stim,5,1,0,med_stim,-0.1311505526554915
1,35,1,pain,5,low_cue,med_stim,2,2,1,med_stim,-0.13115063658389386
2,35,1,pain,5,high_cue,low_stim,4,3,2,low_stim,-0.1311500488091335
3,35,1,pain,5,low_cue,med_stim,2,4,3,med_stim,-0.13115030079145204
4,35,1,pain,5,high_cue,high_stim,6,5,4,high_stim,-0.13114962857565285
5,35,1,pain,5,low_cue,low_stim,1,6,5,low_stim,-0.13114962857565285
6,35,1,pain,5,low_cue,high_stim,3,7,6,high_stim,-0.13114979670849636
7,35,1,pain,5,high_cue,med_stim,5,8,7,med_stim,-0.13114996478873628
8,35,1,pain,5,high_cue,low_stim,4,9,8,low_stim,-0.1311519776527932
9,35,1,pain,5,low_cue,high_stim,3,10,9,high_stim,-0.13114996478873628
10,35,1,pain,5,high_cue,high_stim,6,11,10,high_stim,-0.1311478600019021
11,35,1,pain,5,low_cue,low_stim,1,12,11,low_stim,-0.13114971264865077
