,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,35,1,vicarious,6,high_cue,med_stim,5,0,med_stim,-0.3379034650302844
1,35,1,vicarious,6,low_cue,med_stim,2,1,med_stim,0.041729207615612114
2,35,1,vicarious,6,high_cue,low_stim,4,2,low_stim,0.28277682641001384
3,35,1,vicarious,6,low_cue,med_stim,2,3,med_stim,0.40182508703043024
4,35,1,vicarious,6,high_cue,high_stim,6,4,high_stim,0.41682470114784476
5,35,1,vicarious,6,low_cue,low_stim,1,5,low_stim,0.006021112369753865
6,35,1,vicarious,6,low_cue,high_stim,3,6,high_stim,0.08605238942355466
7,35,1,vicarious,6,high_cue,med_stim,5,7,med_stim,-0.7045313093590978
8,35,1,vicarious,6,high_cue,low_stim,4,8,low_stim,-0.8293338646448076
9,35,1,vicarious,6,low_cue,high_stim,3,9,high_stim,0.10122811441315602
10,35,1,vicarious,6,high_cue,high_stim,6,10,high_stim,0.5833325197803343
11,35,1,vicarious,6,low_cue,low_stim,1,11,low_stim,-0.005846984077080066
