,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,15,1,cognitive,4,low_cue,low_stim,1,0,low_stim,-1.516048885871848
1,15,1,cognitive,4,low_cue,med_stim,2,1,med_stim,0.19412860235601967
2,15,1,cognitive,4,high_cue,med_stim,5,2,med_stim,0.3284240488906739
3,15,1,cognitive,4,low_cue,high_stim,3,3,high_stim,0.36041085193298283
4,15,1,cognitive,4,high_cue,med_stim,5,4,med_stim,0.27491190859534403
5,15,1,cognitive,4,low_cue,high_stim,3,5,high_stim,-0.01680826605949566
6,15,1,cognitive,4,low_cue,low_stim,1,6,low_stim,-0.1305481577425098
7,15,1,cognitive,4,high_cue,high_stim,6,7,high_stim,0.1939457727719371
8,15,1,cognitive,4,high_cue,high_stim,6,8,high_stim,0.13328633624813468
9,15,1,cognitive,4,high_cue,low_stim,4,9,low_stim,0.014820478883624137
10,15,1,cognitive,4,high_cue,low_stim,4,10,low_stim,-0.08395649706627162
11,15,1,cognitive,4,low_cue,med_stim,2,11,med_stim,-0.2394723899312938
