,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,15,1,vicarious,3,low_cue,med_stim,2,0,med_stim,1.1447974503626845
1,15,1,vicarious,3,high_cue,low_stim,4,1,low_stim,0.4766797300069165
2,15,1,vicarious,3,low_cue,high_stim,3,2,high_stim,-0.5762269604039979
3,15,1,vicarious,3,high_cue,med_stim,5,3,med_stim,-0.2480314935309627
4,15,1,vicarious,3,low_cue,med_stim,2,4,med_stim,-1.0793253132380594
5,15,1,vicarious,3,low_cue,high_stim,3,5,high_stim,-1.4793254599149845
6,15,1,vicarious,3,high_cue,high_stim,6,6,high_stim,-0.3436171912357905
7,15,1,vicarious,3,low_cue,low_stim,1,7,low_stim,0.7369504034169625
8,15,1,vicarious,3,low_cue,low_stim,1,8,low_stim,0.5812158063457374
9,15,1,vicarious,3,high_cue,low_stim,4,9,low_stim,-0.05530374914287972
10,15,1,vicarious,3,high_cue,med_stim,5,10,med_stim,0.6592511808958882
11,15,1,vicarious,3,high_cue,high_stim,6,11,high_stim,-0.5714346182684508
