,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_num,trial_order,iv_stim,mean_signal
0,41,1,pain,6,high_cue,low_stim,4,1,0,low_stim,-2.123015291356939
1,41,1,pain,6,low_cue,low_stim,1,2,1,low_stim,-2.122890166924067
2,41,1,pain,6,low_cue,med_stim,2,3,2,med_stim,-2.122994450712756
3,41,1,pain,6,low_cue,high_stim,3,4,3,high_stim,-2.12294580165453
4,41,1,pain,6,high_cue,med_stim,5,5,4,med_stim,-2.123029182135549
5,41,1,pain,6,high_cue,high_stim,6,6,5,high_stim,-2.1230083450723747
6,41,1,pain,6,high_cue,low_stim,4,7,6,low_stim,-2.1229805539658537
7,41,1,pain,6,high_cue,high_stim,6,8,7,high_stim,-2.1229666548317137
8,41,1,pain,6,low_cue,low_stim,1,9,8,low_stim,-2.123070840146834
9,41,1,pain,6,low_cue,med_stim,2,10,9,med_stim,-2.1227927142501235
10,41,1,pain,6,low_cue,high_stim,3,11,10,high_stim,-2.1230500138270854
11,41,1,pain,6,high_cue,med_stim,5,12,11,med_stim,-2.1229736046971857
