,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,41,1,vicarious,2,high_cue,low_stim,4,0,low_stim,1.366857515185915
1,41,1,vicarious,2,low_cue,med_stim,2,1,med_stim,-0.12180760932716679
2,41,1,vicarious,2,high_cue,high_stim,6,2,high_stim,-0.7680813502087206
3,41,1,vicarious,2,low_cue,high_stim,3,3,high_stim,-1.0306433005967064
4,41,1,vicarious,2,high_cue,low_stim,4,4,low_stim,-1.0987548469203976
5,41,1,vicarious,2,high_cue,med_stim,5,5,med_stim,-1.002202854585514
6,41,1,vicarious,2,low_cue,high_stim,3,6,high_stim,-0.7767708449678089
7,41,1,vicarious,2,high_cue,med_stim,5,7,med_stim,-0.49524929511007143
8,41,1,vicarious,2,low_cue,low_stim,1,8,low_stim,-0.04470519752273617
9,41,1,vicarious,2,low_cue,low_stim,1,9,low_stim,0.3803122449086931
10,41,1,vicarious,2,high_cue,high_stim,6,10,high_stim,0.9975574269851651
11,41,1,vicarious,2,low_cue,med_stim,2,11,med_stim,1.4973107741144716
