onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	onset_ttl1	onset_ttl2	onset_ttl3	onset_ttl4	stimulus_delivery_success
7.9	1.0	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h026.png	n/a	n/a	n/a	n/a	n/a
37.59	1.0	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l010.png	n/a	n/a	n/a	n/a	n/a
66.69	1.0	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h056.png	n/a	n/a	n/a	n/a	n/a
95.5	1.0	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l044.png	n/a	n/a	n/a	n/a	n/a
125.89	1.0	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h049.png	n/a	n/a	n/a	n/a	n/a
151.99	1.0	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l043.png	n/a	n/a	n/a	n/a	n/a
187.5	1.0	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l055.png	n/a	n/a	n/a	n/a	n/a
223.4	1.0	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l006.png	n/a	n/a	n/a	n/a	n/a
259.29	1.0	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h005.png	n/a	n/a	n/a	n/a	n/a
291.69	1.0	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l009.png	n/a	n/a	n/a	n/a	n/a
328.69	1.0	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h010.png	n/a	n/a	n/a	n/a	n/a
369.6	0.98	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h050.png	n/a	n/a	n/a	n/a	n/a
10.1	2.59	expectrating	1	high_cue	n/a	114.29	Strongest sensation of any kind	114.29	Strongest sensation of any kind	0.68	1.9	h026.png	n/a	n/a	n/a	n/a	n/a
39.99	2.33	expectrating	2	low_cue	n/a	31.83	Strong	31.83	Strong	0.58	1.74	l010.png	n/a	n/a	n/a	n/a	n/a
68.91	2.73	expectrating	3	high_cue	n/a	65.29	Very Strong	65.29	Very Strong	0.62	2.12	h056.png	n/a	n/a	n/a	n/a	n/a
99.0	2.6	expectrating	4	low_cue	n/a	35.89	Strong	35.89	Strong	0.8	1.8	l044.png	n/a	n/a	n/a	n/a	n/a
127.59	2.07	expectrating	5	high_cue	n/a	82.56	Very Strong	82.56	Very Strong	0.38	1.68	h049.png	n/a	n/a	n/a	n/a	n/a
155.5	2.55	expectrating	6	low_cue	n/a	23.99	Moderate	23.99	Moderate	1.25	1.3	l043.png	n/a	n/a	n/a	n/a	n/a
189.7	1.35	expectrating	7	low_cue	n/a	47.28	Strong	47.28	Strong	0.28	1.07	l055.png	n/a	n/a	n/a	n/a	n/a
225.6	3.19	expectrating	8	low_cue	n/a	48.08	Strong	48.08	Strong	0.43	2.76	l006.png	n/a	n/a	n/a	n/a	n/a
262.79	1.71	expectrating	9	high_cue	n/a	126.22	Strongest sensation of any kind	126.22	Strongest sensation of any kind	0.45	1.26	h005.png	n/a	n/a	n/a	n/a	n/a
294.09	2.22	expectrating	10	low_cue	n/a	26.57	Moderate	26.57	Moderate	0.42	1.8	l009.png	n/a	n/a	n/a	n/a	n/a
331.1	2.18	expectrating	11	high_cue	n/a	108.07	Strongest sensation of any kind	108.07	Strongest sensation of any kind	0.6	1.58	h010.png	n/a	n/a	n/a	n/a	n/a
371.6	1.54	expectrating	12	high_cue	n/a	119.03	Strongest sensation of any kind	119.03	Strongest sensation of any kind	0.6	0.94	h050.png	n/a	n/a	n/a	n/a	n/a
18.84	30.75	stimulus	1	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	18.84	22.34	27.34	30.74	success
45.42	57.79	stimulus	2	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	45.42	49.18	54.18	57.79	success
79.93	91.83	stimulus	3	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	79.93	83.43	88.43	91.83	success
105.64	118.0	stimulus	4	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	105.64	109.4	114.4	118.01	success
132.22	145.04	stimulus	5	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	132.22	136.23	141.23	145.04	success
167.75	179.65	stimulus	6	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	167.75	171.25	176.25	179.65	success
201.95	214.77	stimulus	7	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	201.95	205.96	210.96	214.77	success
230.26	242.17	stimulus	8	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	230.26	233.76	238.76	242.16	success
269.42	282.24	stimulus	9	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	269.42	273.43	278.43	282.24	success
299.73	312.55	stimulus	10	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	299.73	303.74	308.74	312.55	success
344.83	357.2	stimulus	11	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	344.83	348.59	353.59	357.2	success
382.62	394.98	stimulus	12	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	382.62	386.38	391.38	394.99	success
32.99	2.65	outcomerating	1	high_cue	low_stim	75.57	Very Strong	75.57	Very Strong	0.18	2.47	task-pain_scale.png	n/a	n/a	n/a	n/a	success
57.5	2.24	outcomerating	2	low_cue	med_stim	61.73	Strong	61.73	Strong	0.82	1.42	task-pain_scale.png	n/a	n/a	n/a	n/a	success
90.4	2.49	outcomerating	3	high_cue	low_stim	62.05	Strong	62.05	Strong	0.73	1.76	task-pain_scale.png	n/a	n/a	n/a	n/a	success
120.79		outcomerating	4	low_cue	med_stim			39.5	Strong	1.18	2.13	task-pain_scale.png	n/a	n/a	n/a	n/a	success
147.4	1.92	outcomerating	5	high_cue	high_stim	71.49	Very Strong	71.49	Very Strong	0.68	1.24	task-pain_scale.png	n/a	n/a	n/a	n/a	success
181.9	2.36	outcomerating	6	low_cue	low_stim	51.74	Strong	51.74	Strong	0.6	1.76	task-pain_scale.png	n/a	n/a	n/a	n/a	success
217.19	3.77	outcomerating	7	low_cue	high_stim	84.62	Very Strong	84.62	Very Strong	0.65	3.12	task-pain_scale.png	n/a	n/a	n/a	n/a	success
245.5	1.97	outcomerating	8	low_cue	low_stim	51.56	Strong	51.56	Strong	0.38	1.58	task-pain_scale.png	n/a	n/a	n/a	n/a	success
281.5	1.92	outcomerating	9	high_cue	high_stim	89.07	Very Strong	89.07	Very Strong	0.57	1.35	task-pain_scale.png	n/a	n/a	n/a	n/a	success
310.2	2.37	outcomerating	10	low_cue	high_stim	52.53	Strong	52.53	Strong	0.67	1.71	task-pain_scale.png	n/a	n/a	n/a	n/a	success
359.8	2.72	outcomerating	11	high_cue	med_stim	27.18	Moderate	27.18	Moderate	1.12	1.61	task-pain_scale.png	n/a	n/a	n/a	n/a	success
394.79	1.77	outcomerating	12	high_cue	med_stim	54.65	Strong	54.65	Strong	0.53	1.23	task-pain_scale.png	n/a	n/a	n/a	n/a	success
