,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_num,trial_order,iv_stim,mean_signal
0,26,4,pain,3,high_cue,high_stim,6,1,0,high_stim,-1.7103644925463988
1,26,4,pain,3,low_cue,high_stim,3,2,1,high_stim,-1.7098951677652643
2,26,4,pain,3,low_cue,high_stim,3,3,2,high_stim,-1.7085826310797538
3,26,4,pain,3,high_cue,high_stim,6,4,3,high_stim,-1.7092386099700647
4,26,4,pain,3,low_cue,low_stim,1,5,4,low_stim,-1.7097075206996761
5,26,4,pain,3,high_cue,low_stim,4,6,5,low_stim,-1.70919173514726
6,26,4,pain,3,low_cue,med_stim,2,7,6,med_stim,-1.7090511283971639
7,26,4,pain,3,high_cue,med_stim,5,8,7,med_stim,-1.7087231492952921
8,26,4,pain,3,high_cue,med_stim,5,9,8,med_stim,-1.7089574053257703
9,26,4,pain,3,low_cue,med_stim,2,10,9,med_stim,-1.7088636940609383
10,26,4,pain,3,high_cue,low_stim,4,11,10,low_stim,-1.7086294675354647
11,26,4,pain,3,low_cue,low_stim,1,12,11,low_stim,-1.708676306940535
