,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,28,1,cognitive,2,high_cue,high_stim,6,0,high_stim,1.4506543446679794
1,28,1,cognitive,2,low_cue,high_stim,3,1,high_stim,1.0019737061553873
2,28,1,cognitive,2,low_cue,high_stim,3,2,high_stim,0.5280811742260737
3,28,1,cognitive,2,high_cue,high_stim,6,3,high_stim,-0.4510388081574921
4,28,1,cognitive,2,low_cue,low_stim,1,4,low_stim,-0.9996819589293893
5,28,1,cognitive,2,high_cue,low_stim,4,5,low_stim,-0.9895960150756139
6,28,1,cognitive,2,low_cue,med_stim,2,6,med_stim,-0.6670606602322123
7,28,1,cognitive,2,high_cue,med_stim,5,7,med_stim,-0.4336262958225667
8,28,1,cognitive,2,high_cue,med_stim,5,8,med_stim,-0.4359354927638699
9,28,1,cognitive,2,low_cue,med_stim,2,9,med_stim,-0.2535260708811404
10,28,1,cognitive,2,high_cue,low_stim,4,10,low_stim,0.8488691801400117
11,28,1,cognitive,2,low_cue,low_stim,1,11,low_stim,2.2399954621495173
