,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_num,trial_order,iv_stim,mean_signal
0,28,1,pain,3,high_cue,med_stim,5,1,0,med_stim,-2.7094155160162607
1,28,1,pain,3,low_cue,med_stim,2,2,1,med_stim,-2.707636704307543
2,28,1,pain,3,high_cue,low_stim,4,3,2,low_stim,-2.708187528420709
3,28,1,pain,3,low_cue,med_stim,2,4,3,med_stim,-2.7072552386891413
4,28,1,pain,3,high_cue,high_stim,6,5,4,high_stim,-2.7077638366307286
5,28,1,pain,3,low_cue,low_stim,1,6,5,low_stim,-2.708526390347419
6,28,1,pain,3,low_cue,high_stim,3,7,6,high_stim,-2.707933328599042
7,28,1,pain,3,high_cue,med_stim,5,8,7,med_stim,-2.7078909575135937
8,28,1,pain,3,high_cue,low_stim,4,9,8,low_stim,-2.707297628843328
9,28,1,pain,3,low_cue,high_stim,3,10,9,high_stim,-2.7071704545663806
10,28,1,pain,3,high_cue,high_stim,6,11,10,high_stim,-2.7078909575135937
11,28,1,pain,3,low_cue,low_stim,1,12,11,low_stim,-2.70822989060939
