,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,28,1,cognitive,5,low_cue,med_stim,2,0,med_stim,-0.17549763082084613
1,28,1,cognitive,5,high_cue,low_stim,4,1,low_stim,-0.9862550951349014
2,28,1,cognitive,5,low_cue,high_stim,3,2,high_stim,-0.23326718412802822
3,28,1,cognitive,5,high_cue,med_stim,5,3,med_stim,0.6389004132426458
4,28,1,cognitive,5,low_cue,med_stim,2,4,med_stim,0.016239377819644296
5,28,1,cognitive,5,low_cue,high_stim,3,5,high_stim,1.1265063328210156
6,28,1,cognitive,5,high_cue,high_stim,6,6,high_stim,-0.4833619963861827
7,28,1,cognitive,5,low_cue,low_stim,1,7,low_stim,0.20750790379160242
8,28,1,cognitive,5,low_cue,low_stim,1,8,low_stim,0.36923255105594144
9,28,1,cognitive,5,high_cue,low_stim,4,9,low_stim,0.13857343012587542
10,28,1,cognitive,5,high_cue,med_stim,5,10,med_stim,-0.13061943108947635
11,28,1,cognitive,5,high_cue,high_stim,6,11,high_stim,-0.6790479840762702
