,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_num,trial_order,iv_stim,mean_signal
0,28,1,pain,4,high_cue,med_stim,5,1,0,med_stim,2.7867337071945335
1,28,1,pain,4,high_cue,low_stim,4,2,1,low_stim,2.7864439804554006
2,28,1,pain,4,low_cue,med_stim,2,3,2,med_stim,2.78697524357842
3,28,1,pain,4,high_cue,high_stim,6,4,3,high_stim,2.785720220843556
4,28,1,pain,4,high_cue,high_stim,6,5,4,high_stim,2.786299164880493
5,28,1,pain,4,low_cue,high_stim,3,6,5,high_stim,2.785768446745575
6,28,1,pain,4,high_cue,med_stim,5,7,6,med_stim,2.7862509000989815
7,28,1,pain,4,high_cue,low_stim,4,8,7,low_stim,2.786492259392442
8,28,1,pain,4,low_cue,high_stim,3,9,8,high_stim,2.785334540694219
9,28,1,pain,4,low_cue,low_stim,1,10,9,low_stim,2.787216868617326
10,28,1,pain,4,low_cue,low_stim,1,11,10,low_stim,2.7859613856752876
11,28,1,pain,4,low_cue,med_stim,2,12,11,med_stim,2.7868303111141737
