,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,73,1,cognitive,5,high_cue,low_stim,4,0,low_stim,0.9542814151112551
1,73,1,cognitive,5,low_cue,med_stim,2,1,med_stim,-0.01276969166634956
2,73,1,cognitive,5,high_cue,high_stim,6,2,high_stim,-0.2822880223840519
3,73,1,cognitive,5,low_cue,high_stim,3,3,high_stim,-0.5173387312252096
4,73,1,cognitive,5,high_cue,low_stim,4,4,low_stim,-0.6301809908936739
5,73,1,cognitive,5,high_cue,med_stim,5,5,med_stim,-0.8389588603466736
6,73,1,cognitive,5,low_cue,high_stim,3,6,high_stim,-1.0222341420943295
7,73,1,cognitive,5,high_cue,med_stim,5,7,med_stim,-0.9483175947211928
8,73,1,cognitive,5,low_cue,low_stim,1,8,low_stim,-1.0530837488940281
9,73,1,cognitive,5,low_cue,low_stim,1,9,low_stim,1.2984550347746135
10,73,1,cognitive,5,high_cue,high_stim,6,10,high_stim,1.2180196561091647
11,73,1,cognitive,5,low_cue,med_stim,2,11,med_stim,1.1619030553630338
