,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_num,trial_order,iv_stim,mean_signal
0,78,3,pain,6,high_cue,low_stim,4,1,0,low_stim,-1.549193936083197
1,78,3,pain,6,high_cue,low_stim,4,2,1,low_stim,-0.5685548814412993
2,78,3,pain,6,high_cue,med_stim,5,3,2,med_stim,-0.6630342937049194
3,78,3,pain,6,low_cue,med_stim,2,4,3,med_stim,0.6220513480430088
4,78,3,pain,6,high_cue,high_stim,6,5,4,high_stim,0.9785567176882295
5,78,3,pain,6,low_cue,high_stim,3,6,5,high_stim,1.249751031155647
6,78,3,pain,6,high_cue,high_stim,6,7,6,high_stim,0.6320674504131216
7,78,3,pain,6,high_cue,med_stim,5,8,7,med_stim,1.3455523127609212
8,78,3,pain,6,low_cue,low_stim,1,9,8,low_stim,0.3665451137358539
9,78,3,pain,6,low_cue,high_stim,3,10,9,high_stim,-0.2231070281631456
10,78,3,pain,6,low_cue,low_stim,1,11,10,low_stim,-0.5847827023854651
11,78,3,pain,6,low_cue,med_stim,2,12,11,med_stim,-1.4970456584015712
