,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_num,trial_order,iv_stim,mean_signal
0,81,1,pain,6,high_cue,low_stim,4,1,0,low_stim,0.18153590425776006
1,81,1,pain,6,low_cue,low_stim,1,2,1,low_stim,-0.08398580594486138
2,81,1,pain,6,low_cue,med_stim,2,3,2,med_stim,-0.20259940657090322
3,81,1,pain,6,low_cue,high_stim,3,4,3,high_stim,-0.2877784958307728
4,81,1,pain,6,high_cue,med_stim,5,5,4,med_stim,0.06657574487997277
5,81,1,pain,6,high_cue,high_stim,6,6,5,high_stim,0.3257049380758064
6,81,1,pain,6,high_cue,low_stim,4,7,6,low_stim,-0.11253544135490827
7,81,1,pain,6,high_cue,high_stim,6,8,7,high_stim,0.38361537819248304
8,81,1,pain,6,low_cue,low_stim,1,9,8,low_stim,0.1792192503894775
9,81,1,pain,6,low_cue,med_stim,2,10,9,med_stim,-0.11144120976190912
10,81,1,pain,6,low_cue,high_stim,3,11,10,high_stim,0.4062276537811622
11,81,1,pain,6,high_cue,med_stim,5,12,11,med_stim,-0.154544095117566
