,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_num,trial_order,iv_stim,mean_signal
0,51,3,pain,2,high_cue,low_stim,4,1,0,low_stim,-0.3096663179409061
1,51,3,pain,2,low_cue,med_stim,2,2,1,med_stim,-0.30888141766760224
2,51,3,pain,2,high_cue,low_stim,4,3,2,low_stim,-0.3090286273919246
3,51,3,pain,2,low_cue,med_stim,2,4,3,med_stim,-0.3087832672687501
4,51,3,pain,2,high_cue,high_stim,6,5,4,high_stim,-0.30907769307892075
5,51,3,pain,2,low_cue,low_stim,1,6,5,low_stim,-0.30920852462506754
6,51,3,pain,2,low_cue,high_stim,3,7,6,high_stim,-0.30873418888557336
7,51,3,pain,2,low_cue,low_stim,1,8,7,low_stim,-0.3089468465597561
8,51,3,pain,2,high_cue,high_stim,6,9,8,high_stim,-0.3087832672687501
9,51,3,pain,2,low_cue,high_stim,3,10,9,high_stim,-0.3087669080437827
10,51,3,pain,2,high_cue,med_stim,5,11,10,med_stim,-0.3086851083759131
11,51,3,pain,2,high_cue,med_stim,5,12,11,med_stim,-0.3089795595963632
