onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	onset_ttl1	onset_ttl2	onset_ttl3	onset_ttl4	stimulus_delivery_success
5.68	1.0	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h020.png	n/a	n/a	n/a	n/a	n/a
32.29	1.0	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l020.png	n/a	n/a	n/a	n/a	n/a
63.09	1.0	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l011.png	n/a	n/a	n/a	n/a	n/a
95.08	1.0	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h047.png	n/a	n/a	n/a	n/a	n/a
120.19	1.0	cue	5	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l012.png	n/a	n/a	n/a	n/a	n/a
159.89	1.0	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h014.png	n/a	n/a	n/a	n/a	n/a
219.29	0.98	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l014.png	n/a	n/a	n/a	n/a	n/a
252.49	1.0	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h031.png	n/a	n/a	n/a	n/a	n/a
283.88	1.0	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h006.png	n/a	n/a	n/a	n/a	n/a
311.88	1.0	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l028.png	n/a	n/a	n/a	n/a	n/a
341.29	1.0	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h002.png	n/a	n/a	n/a	n/a	n/a
371.58	1.0	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l003.png	n/a	n/a	n/a	n/a	n/a
8.3	1.19	expectrating	1	high_cue	n/a	56.76	Strong	56.76	Strong	0.4	0.79	h020.png	n/a	n/a	n/a	n/a	n/a
35.29	1.8	expectrating	2	low_cue	n/a	11.36	Moderate	11.36	Moderate	0.37	1.43	l020.png	n/a	n/a	n/a	n/a	n/a
65.49	1.4	expectrating	3	low_cue	n/a	50.22	Strong	50.22	Strong	0.35	1.05	l011.png	n/a	n/a	n/a	n/a	n/a
97.48	1.76	expectrating	4	high_cue	n/a	58.17	Strong	58.17	Strong	0.37	1.39	h047.png	n/a	n/a	n/a	n/a	n/a
123.19	1.5	expectrating	5	low_cue	n/a	30.22	Strong	30.22	Strong	0.32	1.18	l012.png	n/a	n/a	n/a	n/a	n/a
162.89	1.18	expectrating	6	high_cue	n/a	53.18	Strong	53.18	Strong	0.33	0.85	h014.png	n/a	n/a	n/a	n/a	n/a
221.5	1.4	expectrating	7	low_cue	n/a	37.77	Strong	37.77	Strong	0.42	0.98	l014.png	n/a	n/a	n/a	n/a	n/a
255.09	1.43	expectrating	8	high_cue	n/a	71.64	Very Strong	71.64	Very Strong	0.25	1.18	h031.png	n/a	n/a	n/a	n/a	n/a
285.79	1.29	expectrating	9	high_cue	n/a	55.29	Strong	55.29	Strong	0.38	0.9	h006.png	n/a	n/a	n/a	n/a	n/a
314.9	1.22	expectrating	10	low_cue	n/a	10.26	Moderate	10.26	Moderate	0.35	0.87	l028.png	n/a	n/a	n/a	n/a	n/a
343.19	1.15	expectrating	11	high_cue	n/a	43.52	Strong	43.52	Strong	0.35	0.8	h002.png	n/a	n/a	n/a	n/a	n/a
373.49	1.46	expectrating	12	low_cue	n/a	38.12	Strong	38.12	Strong	0.37	1.09	l003.png	n/a	n/a	n/a	n/a	n/a
12.92	12.8	stimulus	1	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	12.95	17.0	22.0	25.75	success
45.2	12.75	stimulus	2	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	45.24	49.21	54.21	57.99	success
70.1	12.85	stimulus	3	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	70.14	74.12	79.12	82.99	success
102.74	12.78	stimulus	4	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	102.78	106.72	111.73	115.56	success
138.41	11.87	stimulus	5	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	138.45	141.94	146.94	150.32	success
187.01	11.98	stimulus	6	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	187.05	190.58	195.58	199.02	success
228.52	12.4	stimulus	7	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	228.55	232.31	237.31	240.94	success
260.11	12.46	stimulus	8	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	260.15	263.94	268.94	272.61	success
291.41	12.46	stimulus	9	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	291.45	295.25	300.25	303.91	success
320.51	12.37	stimulus	10	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	320.55	324.28	329.28	332.92	success
353.52	11.96	stimulus	11	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	353.56	357.08	362.08	365.51	success
378.33	11.93	stimulus	12	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	378.37	381.86	386.86	390.3	success
23.89	1.29	outcomerating	1	high_cue	high_stim	49.87	Strong	49.87	Strong	0.38	0.9	task-pain_scale.png	n/a	n/a	n/a	n/a	success
58.48	1.29	outcomerating	2	low_cue	high_stim	46.63	Strong	46.63	Strong	0.4	0.89	task-pain_scale.png	n/a	n/a	n/a	n/a	success
81.89	1.92	outcomerating	3	low_cue	high_stim	49.27	Strong	49.27	Strong	0.68	1.23	task-pain_scale.png	n/a	n/a	n/a	n/a	success
115.59	1.93	outcomerating	4	high_cue	high_stim	20.64	Moderate	20.64	Moderate	0.38	1.55	task-pain_scale.png	n/a	n/a	n/a	n/a	success
