,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_num,trial_order,iv_stim,mean_signal
0,43,4,pain,-1,low_cue,low_stim,1,1,0,low_stim,0.3879723138238787
1,43,4,pain,-1,low_cue,med_stim,2,2,1,med_stim,0.7986132758095273
2,43,4,pain,-1,high_cue,med_stim,5,3,2,med_stim,0.542373397942059
3,43,4,pain,-1,low_cue,high_stim,3,4,3,high_stim,-1.9171012174417474
4,43,4,pain,-1,high_cue,med_stim,5,5,4,med_stim,0.5964993558407783
5,43,4,pain,-1,low_cue,high_stim,3,6,5,high_stim,0.7653172926395441
6,43,4,pain,-1,low_cue,low_stim,1,7,6,low_stim,0.5714107539261309
7,43,4,pain,-1,high_cue,high_stim,6,8,7,high_stim,0.5332947268676445
8,43,4,pain,-1,high_cue,high_stim,6,9,8,high_stim,0.10193640759273866
9,43,4,pain,-1,high_cue,low_stim,4,10,9,low_stim,0.20855552096965335
10,43,4,pain,-1,high_cue,low_stim,4,11,10,low_stim,-0.044116791543744
11,43,4,pain,-1,low_cue,med_stim,2,12,11,med_stim,-0.3768882540724006
