,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_num,trial_order,iv_stim,mean_signal
0,55,4,pain,3,high_cue,high_stim,6,1,0,high_stim,1.091894131946081
1,55,4,pain,3,low_cue,high_stim,3,2,1,high_stim,1.0919005497374612
2,55,4,pain,3,low_cue,high_stim,3,3,2,high_stim,1.0919108026205884
3,55,4,pain,3,high_cue,high_stim,6,4,3,high_stim,1.0918973417738487
4,55,4,pain,3,low_cue,low_stim,1,5,4,low_stim,1.0918973417738487
5,55,4,pain,3,high_cue,low_stim,4,6,5,low_stim,1.0918954161004841
6,55,4,pain,3,low_cue,med_stim,2,7,6,med_stim,1.0918883495785265
7,55,4,pain,3,high_cue,med_stim,5,8,7,med_stim,1.091894131946081
8,55,4,pain,3,high_cue,med_stim,5,9,8,med_stim,1.0918947740604648
9,55,4,pain,3,low_cue,med_stim,2,10,9,med_stim,1.0918979835159053
10,55,4,pain,3,high_cue,low_stim,4,11,10,low_stim,1.0918915627459063
11,55,4,pain,3,low_cue,low_stim,1,12,11,low_stim,1.091892847494421
