onset	duration	trial_type	sub	ses	run	runtype	eventtype	trialnum	cuetype	stimtype	expectrating	outcomerating	singletrial_fname
11.591370105743408	1.0	cue	sub-0126	ses-03	run-04	vicarious	cue	0	low_cue	low_stim	30.5702477502442		sub-0126_ses-03_run-04_runtype-vicarious_event-cue_trial-000_cuetype-low.nii.gz
42.402859926223755	1.0	cue	sub-0126	ses-03	run-04	vicarious	cue	1	high_cue	med_stim	32.5417535599951		sub-0126_ses-03_run-04_runtype-vicarious_event-cue_trial-001_cuetype-high.nii.gz
74.19805002212524	1.0	cue	sub-0126	ses-03	run-04	vicarious	cue	2	high_cue	low_stim			sub-0126_ses-03_run-04_runtype-vicarious_event-cue_trial-002_cuetype-high.nii.gz
110.59495997428894	1.0	cue	sub-0126	ses-03	run-04	vicarious	cue	3	high_cue	high_stim	57.7243556854224		sub-0126_ses-03_run-04_runtype-vicarious_event-cue_trial-003_cuetype-high.nii.gz
139.88921999931335	1.0	cue	sub-0126	ses-03	run-04	vicarious	cue	4	low_cue	med_stim	54.0578881286177		sub-0126_ses-03_run-04_runtype-vicarious_event-cue_trial-004_cuetype-low.nii.gz
181.3046600818634	1.0	cue	sub-0126	ses-03	run-04	vicarious	cue	5	low_cue	high_stim	21.1198561534248		sub-0126_ses-03_run-04_runtype-vicarious_event-cue_trial-005_cuetype-low.nii.gz
216.10097002983093	1.0	cue	sub-0126	ses-03	run-04	vicarious	cue	6	low_cue	med_stim	24.1022345011611		sub-0126_ses-03_run-04_runtype-vicarious_event-cue_trial-006_cuetype-low.nii.gz
250.39708995819092	1.0	cue	sub-0126	ses-03	run-04	vicarious	cue	7	low_cue	high_stim	14.9465268242834		sub-0126_ses-03_run-04_runtype-vicarious_event-cue_trial-007_cuetype-low.nii.gz
287.69433999061584	1.0	cue	sub-0126	ses-03	run-04	vicarious	cue	8	high_cue	low_stim	26.667731675599		sub-0126_ses-03_run-04_runtype-vicarious_event-cue_trial-008_cuetype-high.nii.gz
317.988970041275	1.0	cue	sub-0126	ses-03	run-04	vicarious	cue	9	high_cue	high_stim	85.3893506813394		sub-0126_ses-03_run-04_runtype-vicarious_event-cue_trial-009_cuetype-high.nii.gz
343.8986301422119	1.0	cue	sub-0126	ses-03	run-04	vicarious	cue	10	high_cue	med_stim	70.8398268780187		sub-0126_ses-03_run-04_runtype-vicarious_event-cue_trial-010_cuetype-high.nii.gz
374.7934899330139	1.0	cue	sub-0126	ses-03	run-04	vicarious	cue	11	low_cue	low_stim	25.0168934781		sub-0126_ses-03_run-04_runtype-vicarious_event-cue_trial-011_cuetype-low.nii.gz
