onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	onset_ttl1	onset_ttl2	onset_ttl3	onset_ttl4	stimulus_delivery_success
3.4	1.28	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l027.png	n/a	n/a	n/a	n/a	n/a
41.6	1.33	cue	2	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h036.png	n/a	n/a	n/a	n/a	n/a
78.4	1.0	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l032.png	n/a	n/a	n/a	n/a	n/a
105.89	1.0	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l023.png	n/a	n/a	n/a	n/a	n/a
137.1	1.0	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h027.png	n/a	n/a	n/a	n/a	n/a
169.0	1.0	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h042.png	n/a	n/a	n/a	n/a	n/a
194.41	0.98	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h011.png	n/a	n/a	n/a	n/a	n/a
234.8	0.98	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l039.png	n/a	n/a	n/a	n/a	n/a
271.8	1.0	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l053.png	n/a	n/a	n/a	n/a	n/a
299.9	1.0	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l004.png	n/a	n/a	n/a	n/a	n/a
337.89	1.0	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h026.png	n/a	n/a	n/a	n/a	n/a
362.6	1.0	cue	12	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h028.png	n/a	n/a	n/a	n/a	n/a
6.12	2.45	expectrating	1	low_cue	n/a	14.37	Moderate	14.37	Moderate	0.05	2.4	l027.png	n/a	n/a	n/a	n/a	n/a
44.7	3.39	expectrating	2	high_cue	n/a	69.82	Very Strong	69.82	Very Strong	0.65	2.74	h036.png	n/a	n/a	n/a	n/a	n/a
81.5	2.2	expectrating	3	low_cue	n/a	14.21	Moderate	14.21	Moderate	0.08	2.12	l032.png	n/a	n/a	n/a	n/a	n/a
107.41	2.99	expectrating	4	low_cue	n/a	28.87	Moderate	28.87	Moderate	0.37	2.63	l023.png	n/a	n/a	n/a	n/a	n/a
140.2		expectrating	5	high_cue	n/a			64.48	Very Strong	0.58	3.98	h027.png	n/a	n/a	n/a	n/a	n/a
171.0	3.74	expectrating	6	high_cue	n/a	115.53	Strongest sensation of any kind	115.53	Strongest sensation of any kind	0.85	2.89	h042.png	n/a	n/a	n/a	n/a	n/a
196.41	1.9	expectrating	7	high_cue	n/a	65.5	Very Strong	65.5	Very Strong	0.33	1.57	h011.png	n/a	n/a	n/a	n/a	n/a
237.31	3.92	expectrating	8	low_cue	n/a	27.18	Moderate	27.18	Moderate	0.72	3.2	l039.png	n/a	n/a	n/a	n/a	n/a
274.9	2.95	expectrating	9	low_cue	n/a	26.46	Moderate	26.46	Moderate	0.43	2.52	l053.png	n/a	n/a	n/a	n/a	n/a
301.8	2.34	expectrating	10	low_cue	n/a	4.62	Weak	4.62	Weak	0.4	1.94	l004.png	n/a	n/a	n/a	n/a	n/a
340.59	2.91	expectrating	11	high_cue	n/a	35.54	Strong	35.54	Strong	0.5	2.41	h026.png	n/a	n/a	n/a	n/a	n/a
364.8	1.95	expectrating	12	high_cue	n/a	97.5	Very Strong	97.5	Very Strong	0.37	1.58	h028.png	n/a	n/a	n/a	n/a	n/a
16.59	29.41	stimulus	1	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	16.59	20.6	25.6	29.41	success
53.25	65.62	stimulus	2	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	53.25	57.01	62.01	65.62	success
86.02	97.93	stimulus	3	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	86.02	89.52	94.52	97.92	success
112.25	124.15	stimulus	4	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	112.25	115.75	120.75	124.15	success
147.94	159.85	stimulus	5	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	147.94	151.44	156.44	159.84	success
175.55	187.92	stimulus	6	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	175.55	179.31	184.31	187.92	success
207.45	219.36	stimulus	7	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	207.45	210.95	215.95	219.35	success
249.39	262.21	stimulus	8	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	249.39	253.4	258.4	262.21	success
284.65	297.01	stimulus	9	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	284.65	288.41	293.41	297.02	success
313.55	325.92	stimulus	10	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	313.55	317.31	322.31	325.92	success
346.05	358.88	stimulus	11	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	346.05	350.06	355.06	358.87	success
376.53	389.36	stimulus	12	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	376.53	380.54	385.54	389.35	success
32.6	2.6	outcomerating	1	low_cue	high_stim	14.93	Moderate	14.93	Moderate	0.82	1.79	task-pain_scale.png	n/a	n/a	n/a	n/a	success
69.31		outcomerating	2	high_cue	med_stim			50.07	Strong	0.8	3.08	task-pain_scale.png	n/a	n/a	n/a	n/a	success
97.8	3.04	outcomerating	3	low_cue	low_stim	54.65	Strong	54.65	Strong	0.75	2.29	task-pain_scale.png	n/a	n/a	n/a	n/a	success
128.0	2.62	outcomerating	4	low_cue	low_stim	36.64	Strong	36.64	Strong	0.73	1.89	task-pain_scale.png	n/a	n/a	n/a	n/a	success
159.89	3.29	outcomerating	5	high_cue	low_stim	68.37	Very Strong	68.37	Very Strong	0.82	2.47	task-pain_scale.png	n/a	n/a	n/a	n/a	success
187.3	3.5	outcomerating	6	high_cue	med_stim	69.61	Very Strong	69.61	Very Strong	0.58	2.92	task-pain_scale.png	n/a	n/a	n/a	n/a	success
