,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,33,3,cognitive,4,high_cue,low_stim,4,0,low_stim,0.6241035072053065
1,33,3,cognitive,4,low_cue,low_stim,1,1,low_stim,0.7272356756452285
2,33,3,cognitive,4,low_cue,med_stim,2,2,med_stim,-0.1170160828181653
3,33,3,cognitive,4,low_cue,high_stim,3,3,high_stim,-0.5511851280584739
4,33,3,cognitive,4,high_cue,med_stim,5,4,med_stim,-0.9075956476799201
5,33,3,cognitive,4,high_cue,high_stim,6,5,high_stim,-1.1361856487078523
6,33,3,cognitive,4,high_cue,low_stim,4,6,low_stim,0.6624292847164978
7,33,3,cognitive,4,high_cue,high_stim,6,7,high_stim,-0.1961821966685737
8,33,3,cognitive,4,low_cue,low_stim,1,8,low_stim,-0.8985821014179749
9,33,3,cognitive,4,low_cue,med_stim,2,9,med_stim,-1.657174168633767
10,33,3,cognitive,4,low_cue,high_stim,3,10,high_stim,1.7047705647226916
11,33,3,cognitive,4,high_cue,med_stim,5,11,med_stim,-0.35871674484005894
