,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_num,trial_order,iv_stim,mean_signal
0,33,3,pain,6,high_cue,low_stim,4,1,0,low_stim,0.8664523010345195
1,33,3,pain,6,low_cue,med_stim,2,2,1,med_stim,0.8661576378167963
2,33,3,pain,6,high_cue,low_stim,4,3,2,low_stim,0.8669924846710955
3,33,3,pain,6,low_cue,med_stim,2,4,3,med_stim,0.8668451660190302
4,33,3,pain,6,high_cue,high_stim,6,5,4,high_stim,0.8662558602634259
5,33,3,pain,6,low_cue,low_stim,1,6,5,low_stim,0.8663540813368217
6,33,3,pain,6,low_cue,high_stim,3,7,6,high_stim,0.8659120757084976
7,33,3,pain,6,low_cue,low_stim,1,8,7,low_stim,0.8667960591072519
8,33,3,pain,6,high_cue,high_stim,6,9,8,high_stim,0.8665996279962408
9,33,3,pain,6,low_cue,high_stim,3,10,9,high_stim,0.8658629622621488
10,33,3,pain,6,high_cue,med_stim,5,11,10,med_stim,0.8661085260792891
11,33,3,pain,6,high_cue,med_stim,5,12,11,med_stim,0.8665014103667116
