,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_num,trial_order,iv_stim,mean_signal
0,53,3,pain,1,high_cue,high_stim,6,1,0,high_stim,-1.608917915053719
1,53,3,pain,1,low_cue,low_stim,1,2,1,low_stim,-1.6090786554633942
2,53,3,pain,1,high_cue,low_stim,4,3,2,low_stim,-1.6090649018390777
3,53,3,pain,1,high_cue,med_stim,5,4,3,med_stim,-1.609060316291315
4,53,3,pain,1,low_cue,low_stim,1,5,4,low_stim,-1.6090465566298084
5,53,3,pain,1,low_cue,high_stim,3,6,5,high_stim,-1.6090649018390777
6,53,3,pain,1,low_cue,med_stim,2,7,6,med_stim,-1.6090649018390777
7,53,3,pain,1,low_cue,med_stim,2,8,7,med_stim,-1.6090649018390777
8,53,3,pain,1,low_cue,high_stim,3,9,8,high_stim,-1.609110729635891
9,53,3,pain,1,high_cue,low_stim,4,10,9,low_stim,-1.6090649018390777
10,53,3,pain,1,high_cue,med_stim,5,11,10,med_stim,-1.6091061491218106
11,53,3,pain,1,high_cue,high_stim,6,12,11,high_stim,-1.6091061491218106
