onset	duration	trial_type	sub	ses	run	runtype	eventtype	trialnum	cuetype	stimtype	expectrating	outcomerating	singletrial_fname
11.607230186462402	1.0	cue	sub-0062	ses-03	run-06	cognitive	cue	0	low_cue	low_stim	5.33215888165956		sub-0062_ses-03_run-06_runtype-cognitive_event-cue_trial-000_cuetype-low.nii.gz
42.402040004730225	1.0	cue	sub-0062	ses-03	run-06	cognitive	cue	1	high_cue	med_stim	54.7369882704027		sub-0062_ses-03_run-06_runtype-cognitive_event-cue_trial-001_cuetype-high.nii.gz
74.19723010063171	1.0	cue	sub-0062	ses-03	run-06	cognitive	cue	2	high_cue	low_stim	75.6618848283883		sub-0062_ses-03_run-06_runtype-cognitive_event-cue_trial-002_cuetype-high.nii.gz
110.5941400527954	1.0	cue	sub-0062	ses-03	run-06	cognitive	cue	3	high_cue	high_stim	40.7755967829162		sub-0062_ses-03_run-06_runtype-cognitive_event-cue_trial-003_cuetype-high.nii.gz
139.90507006645203	1.0	cue	sub-0062	ses-03	run-06	cognitive	cue	4	low_cue	med_stim	3.60630862259666		sub-0062_ses-03_run-06_runtype-cognitive_event-cue_trial-004_cuetype-low.nii.gz
181.30384016036987	1.0	cue	sub-0062	ses-03	run-06	cognitive	cue	5	low_cue	high_stim	13.1340223063963		sub-0062_ses-03_run-06_runtype-cognitive_event-cue_trial-005_cuetype-low.nii.gz
216.1001501083374	1.0	cue	sub-0062	ses-03	run-06	cognitive	cue	6	low_cue	med_stim	16.9170058609798		sub-0062_ses-03_run-06_runtype-cognitive_event-cue_trial-006_cuetype-low.nii.gz
250.3962800502777	1.0	cue	sub-0062	ses-03	run-06	cognitive	cue	7	low_cue	high_stim	9.08111838836946		sub-0062_ses-03_run-06_runtype-cognitive_event-cue_trial-007_cuetype-low.nii.gz
287.7101900577545	1.0	cue	sub-0062	ses-03	run-06	cognitive	cue	8	high_cue	low_stim	47.8047553308633		sub-0062_ses-03_run-06_runtype-cognitive_event-cue_trial-008_cuetype-high.nii.gz
318.0048201084137	1.0	cue	sub-0062	ses-03	run-06	cognitive	cue	9	high_cue	high_stim	48.8140748342904		sub-0062_ses-03_run-06_runtype-cognitive_event-cue_trial-009_cuetype-high.nii.gz
343.8978099822998	1.0	cue	sub-0062	ses-03	run-06	cognitive	cue	10	high_cue	med_stim	65.1258460858724		sub-0062_ses-03_run-06_runtype-cognitive_event-cue_trial-010_cuetype-high.nii.gz
374.8093400001526	1.0	cue	sub-0062	ses-03	run-06	cognitive	cue	11	low_cue	low_stim	9.7275785514016		sub-0062_ses-03_run-06_runtype-cognitive_event-cue_trial-011_cuetype-low.nii.gz
