,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_num,trial_order,iv_stim,mean_signal
0,74,3,pain,5,low_cue,low_stim,1,1,0,low_stim,-2.1644521012941236
1,74,3,pain,5,high_cue,med_stim,5,2,1,med_stim,0.14651662729032397
2,74,3,pain,5,high_cue,low_stim,4,3,2,low_stim,0.7843144593997858
3,74,3,pain,5,high_cue,high_stim,6,4,3,high_stim,0.35377417873541406
4,74,3,pain,5,low_cue,med_stim,2,5,4,med_stim,0.47910888536900126
5,74,3,pain,5,low_cue,high_stim,3,6,5,high_stim,0.22150382758317913
6,74,3,pain,5,low_cue,med_stim,2,7,6,med_stim,0.09990348378480793
7,74,3,pain,5,low_cue,high_stim,3,8,7,high_stim,0.4714366144281714
8,74,3,pain,5,high_cue,low_stim,4,9,8,low_stim,-0.33574350337444414
9,74,3,pain,5,high_cue,high_stim,6,10,9,high_stim,-1.0355456905507436
10,74,3,pain,5,high_cue,med_stim,5,11,10,med_stim,-0.5383530899454267
11,74,3,pain,5,low_cue,low_stim,1,12,11,low_stim,-0.7752662409526518
