,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,31,4,cognitive,1,high_cue,med_stim,5,0,med_stim,0.7239945116547085
1,31,4,cognitive,1,high_cue,high_stim,6,1,high_stim,0.4320967495523534
2,31,4,cognitive,1,low_cue,high_stim,3,2,high_stim,0.06375387892530368
3,31,4,cognitive,1,high_cue,low_stim,4,3,low_stim,-0.3447968651769774
4,31,4,cognitive,1,high_cue,med_stim,5,4,med_stim,0.21134874347591592
5,31,4,cognitive,1,low_cue,low_stim,1,5,low_stim,-0.33579077608081415
6,31,4,cognitive,1,low_cue,med_stim,2,6,med_stim,-0.8389949204066547
7,31,4,cognitive,1,low_cue,med_stim,2,7,med_stim,-1.4014195029459504
8,31,4,cognitive,1,high_cue,high_stim,6,8,high_stim,-1.6878688983821968
9,31,4,cognitive,1,low_cue,low_stim,1,9,low_stim,1.6154972898077624
10,31,4,cognitive,1,high_cue,low_stim,4,10,low_stim,1.6530309528566078
11,31,4,cognitive,1,low_cue,high_stim,3,11,high_stim,0.18305994479509266
