onset	duration	trial_type	sub	ses	run	runtype	eventtype	trialnum	cuetype	stimtype	expectrating	outcomerating	singletrial_fname
7.891720056533813	1.0	cue	sub-0104	ses-04	run-04	cognitive	cue	0	high_cue	low_stim	68.0216156957329		sub-0104_ses-04_run-04_runtype-cognitive_event-cue_trial-000_cuetype-high.nii.gz
37.60279989242554	1.0	cue	sub-0104	ses-04	run-04	cognitive	cue	1	low_cue	med_stim	31.0032981265641		sub-0104_ses-04_run-04_runtype-cognitive_event-cue_trial-001_cuetype-low.nii.gz
66.69697999954224	1.0	cue	sub-0104	ses-04	run-04	cognitive	cue	2	high_cue	low_stim	56.3741653837845		sub-0104_ses-04_run-04_runtype-cognitive_event-cue_trial-002_cuetype-high.nii.gz
95.4910500049591	1.0	cue	sub-0104	ses-04	run-04	cognitive	cue	3	low_cue	med_stim	39.9009579844615		sub-0104_ses-04_run-04_runtype-cognitive_event-cue_trial-003_cuetype-low.nii.gz
125.90239000320436	1.0	cue	sub-0104	ses-04	run-04	cognitive	cue	4	high_cue	high_stim	71.7146481726805		sub-0104_ses-04_run-04_runtype-cognitive_event-cue_trial-004_cuetype-high.nii.gz
151.99545001983645	1.0	cue	sub-0104	ses-04	run-04	cognitive	cue	5	low_cue	low_stim	26.348433004967		sub-0104_ses-04_run-04_runtype-cognitive_event-cue_trial-005_cuetype-low.nii.gz
187.4920299053192	1.0	cue	sub-0104	ses-04	run-04	cognitive	cue	6	low_cue	high_stim	47.0454084888872		sub-0104_ses-04_run-04_runtype-cognitive_event-cue_trial-006_cuetype-low.nii.gz
223.38875007629397	1.0	cue	sub-0104	ses-04	run-04	cognitive	cue	7	low_cue	low_stim	32.3276840636764		sub-0104_ses-04_run-04_runtype-cognitive_event-cue_trial-007_cuetype-low.nii.gz
259.3021399974823	1.0	cue	sub-0104	ses-04	run-04	cognitive	cue	8	high_cue	high_stim	74.4758890032457		sub-0104_ses-04_run-04_runtype-cognitive_event-cue_trial-008_cuetype-high.nii.gz
291.69755005836487	1.0	cue	sub-0104	ses-04	run-04	cognitive	cue	9	low_cue	high_stim	72.9480351459985		sub-0104_ses-04_run-04_runtype-cognitive_event-cue_trial-009_cuetype-low.nii.gz
328.69467997550964	1.0	cue	sub-0104	ses-04	run-04	cognitive	cue	10	high_cue	med_stim	106.563203857633		sub-0104_ses-04_run-04_runtype-cognitive_event-cue_trial-010_cuetype-high.nii.gz
369.5932700634002	1.0	cue	sub-0104	ses-04	run-04	cognitive	cue	11	high_cue	med_stim	104.719659717493		sub-0104_ses-04_run-04_runtype-cognitive_event-cue_trial-011_cuetype-high.nii.gz
10.109210014343262	2.30874490737915	expectrating	sub-0104	ses-04	run-04	cognitive	expectrating	0	high_cue	low_stim	68.0216156957329		sub-0104_ses-04_run-04_runtype-cognitive_event-expectrating_trial-000_cuetype-high.nii.gz
40.003690004348755	1.85099148750305	expectrating	sub-0104	ses-04	run-04	cognitive	expectrating	1	low_cue	med_stim	31.0032981265641		sub-0104_ses-04_run-04_runtype-cognitive_event-expectrating_trial-001_cuetype-low.nii.gz
68.89779996871948	1.70358753204346	expectrating	sub-0104	ses-04	run-04	cognitive	expectrating	2	high_cue	low_stim	56.3741653837845		sub-0104_ses-04_run-04_runtype-cognitive_event-expectrating_trial-002_cuetype-high.nii.gz
98.99236011505128	1.57575583457947	expectrating	sub-0104	ses-04	run-04	cognitive	expectrating	3	low_cue	med_stim	39.9009579844615		sub-0104_ses-04_run-04_runtype-cognitive_event-expectrating_trial-003_cuetype-low.nii.gz
127.60301995277403	2.28434205055237	expectrating	sub-0104	ses-04	run-04	cognitive	expectrating	4	high_cue	high_stim	71.7146481726805		sub-0104_ses-04_run-04_runtype-cognitive_event-expectrating_trial-004_cuetype-high.nii.gz
155.49675989151	2.18791365623474	expectrating	sub-0104	ses-04	run-04	cognitive	expectrating	5	low_cue	low_stim	26.348433004967		sub-0104_ses-04_run-04_runtype-cognitive_event-expectrating_trial-005_cuetype-low.nii.gz
189.69285011291504	1.87514448165894	expectrating	sub-0104	ses-04	run-04	cognitive	expectrating	6	low_cue	high_stim	47.0454084888872		sub-0104_ses-04_run-04_runtype-cognitive_event-expectrating_trial-006_cuetype-low.nii.gz
225.6062400341034	3.10140013694763	expectrating	sub-0104	ses-04	run-04	cognitive	expectrating	7	low_cue	low_stim	32.3276840636764		sub-0104_ses-04_run-04_runtype-cognitive_event-expectrating_trial-007_cuetype-low.nii.gz
262.80344009399414	1.83429360389709	expectrating	sub-0104	ses-04	run-04	cognitive	expectrating	8	high_cue	high_stim	74.4758890032457		sub-0104_ses-04_run-04_runtype-cognitive_event-expectrating_trial-008_cuetype-high.nii.gz
294.09844994544983	2.38623142242432	expectrating	sub-0104	ses-04	run-04	cognitive	expectrating	9	low_cue	high_stim	72.9480351459985		sub-0104_ses-04_run-04_runtype-cognitive_event-expectrating_trial-009_cuetype-low.nii.gz
331.0955801010132	2.62246966362	expectrating	sub-0104	ses-04	run-04	cognitive	expectrating	10	high_cue	med_stim	106.563203857633		sub-0104_ses-04_run-04_runtype-cognitive_event-expectrating_trial-010_cuetype-high.nii.gz
371.6106901168823	1.96761989593506	expectrating	sub-0104	ses-04	run-04	cognitive	expectrating	11	high_cue	med_stim	104.719659717493		sub-0104_ses-04_run-04_runtype-cognitive_event-expectrating_trial-011_cuetype-high.nii.gz
20.79653000831604	5.0	stimulus	sub-0104	ses-04	run-04	cognitive	stimulus	0	high_cue	low_stim	68.0216156957329	2.58125869743464	sub-0104_ses-04_run-04_runtype-cognitive_event-stimulus_trial-000_cuetype-high_stimintensity-low.nii.gz
47.406450033187866	5.0	stimulus	sub-0104	ses-04	run-04	cognitive	stimulus	1	low_cue	med_stim	31.0032981265641	61.4812722113292	sub-0104_ses-04_run-04_runtype-cognitive_event-stimulus_trial-001_cuetype-low_stimintensity-med.nii.gz
