,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_num,trial_order,iv_stim,mean_signal
0,37,3,pain,2,high_cue,low_stim,4,1,0,low_stim,0.2224240295188668
1,37,3,pain,2,low_cue,med_stim,2,2,1,med_stim,0.24802987066429644
2,37,3,pain,2,high_cue,low_stim,4,3,2,low_stim,0.42906991754472595
3,37,3,pain,2,low_cue,med_stim,2,4,3,med_stim,0.14323393292137146
4,37,3,pain,2,high_cue,high_stim,6,5,4,high_stim,0.004378533981574448
5,37,3,pain,2,low_cue,low_stim,1,6,5,low_stim,-0.23341539392990357
6,37,3,pain,2,low_cue,high_stim,3,7,6,high_stim,-0.17585072641397148
7,37,3,pain,2,low_cue,low_stim,1,8,7,low_stim,-0.34366341542515566
8,37,3,pain,2,high_cue,high_stim,6,9,8,high_stim,2.616924480748635
9,37,3,pain,2,low_cue,high_stim,3,10,9,high_stim,1.060128433157729
10,37,3,pain,2,high_cue,med_stim,5,11,10,med_stim,-0.6610364490971916
11,37,3,pain,2,high_cue,med_stim,5,12,11,med_stim,-0.5756790023824562
