,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_num,trial_order,iv_stim,mean_signal
0,34,4,pain,1,high_cue,high_stim,6,1,0,high_stim,1.55425782680535
1,34,4,pain,1,low_cue,high_stim,3,2,1,high_stim,0.2857670510608746
2,34,4,pain,1,high_cue,high_stim,6,3,2,high_stim,-0.7037796237632374
3,34,4,pain,1,low_cue,med_stim,2,4,3,med_stim,-0.5018162692935026
4,34,4,pain,1,high_cue,low_stim,4,5,4,low_stim,-0.20304140967566192
5,34,4,pain,1,high_cue,med_stim,5,6,5,med_stim,-1.1083119888344108
6,34,4,pain,1,low_cue,high_stim,3,7,6,high_stim,-0.2987366956459931
7,34,4,pain,1,high_cue,low_stim,4,8,7,low_stim,0.14995628273988856
8,34,4,pain,1,low_cue,low_stim,1,9,8,low_stim,-0.545687303814771
9,34,4,pain,1,high_cue,med_stim,5,10,9,med_stim,-0.9395643083913238
10,34,4,pain,1,low_cue,med_stim,2,11,10,med_stim,1.6607848835609835
11,34,4,pain,1,low_cue,low_stim,1,12,11,low_stim,0.5122620135714248
