,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,62,1,cognitive,2,low_cue,low_stim,1,0,low_stim,-0.724979156244856
1,62,1,cognitive,2,low_cue,med_stim,2,1,med_stim,0.5903861140114046
2,62,1,cognitive,2,high_cue,med_stim,5,2,med_stim,-0.9133572340225803
3,62,1,cognitive,2,low_cue,high_stim,3,3,high_stim,0.5941898833824054
4,62,1,cognitive,2,high_cue,med_stim,5,4,med_stim,-0.7357541171754115
5,62,1,cognitive,2,low_cue,high_stim,3,5,high_stim,-1.3743618163059286
6,62,1,cognitive,2,low_cue,low_stim,1,6,low_stim,2.4452311125163253
7,62,1,cognitive,2,high_cue,high_stim,6,7,high_stim,1.058640665863102
8,62,1,cognitive,2,high_cue,high_stim,6,8,high_stim,0.7591505928932842
9,62,1,cognitive,2,high_cue,low_stim,4,9,low_stim,0.09235007624058818
10,62,1,cognitive,2,high_cue,low_stim,4,10,low_stim,-0.4643788693139109
11,62,1,cognitive,2,low_cue,med_stim,2,11,med_stim,-0.9688259991806487
