,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_num,trial_order,iv_stim,mean_signal
0,85,1,pain,5,high_cue,med_stim,5,1,0,med_stim,0.028916082869417613
1,85,1,pain,5,low_cue,med_stim,2,2,1,med_stim,0.46278403212988856
2,85,1,pain,5,high_cue,low_stim,4,3,2,low_stim,0.1638174945158915
3,85,1,pain,5,low_cue,med_stim,2,4,3,med_stim,-0.2804890035286421
4,85,1,pain,5,high_cue,high_stim,6,5,4,high_stim,-0.4221538096642292
5,85,1,pain,5,low_cue,low_stim,1,6,5,low_stim,-0.28191401774542474
6,85,1,pain,5,low_cue,high_stim,3,7,6,high_stim,-0.2845578845885521
7,85,1,pain,5,high_cue,med_stim,5,8,7,med_stim,1.1635974230818866
8,85,1,pain,5,high_cue,low_stim,4,9,8,low_stim,0.6621604620654347
9,85,1,pain,5,low_cue,high_stim,3,10,9,high_stim,0.5257473563167294
10,85,1,pain,5,high_cue,high_stim,6,11,10,high_stim,0.230714438070872
11,85,1,pain,5,low_cue,low_stim,1,12,11,low_stim,-0.6402816311278279
