,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,17,3,cognitive,6,high_cue,low_stim,4,0,low_stim,1.019485973704299
1,17,3,cognitive,6,high_cue,low_stim,4,1,low_stim,-0.4263245214994203
2,17,3,cognitive,6,high_cue,med_stim,5,2,med_stim,0.21052200453340417
3,17,3,cognitive,6,low_cue,med_stim,2,3,med_stim,-0.9853623107755696
4,17,3,cognitive,6,high_cue,high_stim,6,4,high_stim,-1.0775114543329836
5,17,3,cognitive,6,low_cue,high_stim,3,5,high_stim,-0.9628494689862355
6,17,3,cognitive,6,high_cue,high_stim,6,6,high_stim,-0.9310545753665188
7,17,3,cognitive,6,high_cue,med_stim,5,7,med_stim,1.3324557798035188
8,17,3,cognitive,6,low_cue,low_stim,1,8,low_stim,0.8268284924778052
9,17,3,cognitive,6,low_cue,high_stim,3,9,high_stim,0.28415904794921343
10,17,3,cognitive,6,low_cue,low_stim,1,10,low_stim,0.09609249264575966
11,17,3,cognitive,6,low_cue,med_stim,2,11,med_stim,-0.08689534661280077
