,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,65,3,cognitive,5,low_cue,low_stim,1,0,low_stim,0.5617808871974692
1,65,3,cognitive,5,high_cue,med_stim,5,1,med_stim,-0.48820914560009504
2,65,3,cognitive,5,high_cue,low_stim,4,2,low_stim,-0.139120800438175
3,65,3,cognitive,5,high_cue,high_stim,6,3,high_stim,-0.8923249842060202
4,65,3,cognitive,5,low_cue,med_stim,2,4,med_stim,-0.06817173864926093
5,65,3,cognitive,5,low_cue,high_stim,3,5,high_stim,0.07997338267118548
6,65,3,cognitive,5,low_cue,med_stim,2,6,med_stim,0.2863931761057365
7,65,3,cognitive,5,low_cue,high_stim,3,7,high_stim,0.38395636310225234
8,65,3,cognitive,5,high_cue,low_stim,4,8,low_stim,0.11647372408839889
9,65,3,cognitive,5,high_cue,high_stim,6,9,high_stim,-0.05988727437508433
10,65,3,cognitive,5,high_cue,med_stim,5,10,med_stim,0.07695885813573257
11,65,3,cognitive,5,low_cue,low_stim,1,11,low_stim,-0.30820598318969555
