onset	duration	trial_type	sub	ses	run	runtype	eventtype	trialnum	cuetype	stimtype	expectrating	outcomerating	singletrial_fname
10.99901008605957	1.0	cue	sub-0010	ses-03	run-03	pain	cue	0	low_cue	med_stim	14.484733560323		sub-0010_ses-03_run-03_runtype-pain_event-cue_trial-000_cuetype-low.nii.gz
51.49745011329651	1.0	cue	sub-0010	ses-03	run-03	pain	cue	1	low_cue	high_stim	28.628870905535		sub-0010_ses-03_run-03_runtype-pain_event-cue_trial-001_cuetype-low.nii.gz
82.99253010749817	1.0	cue	sub-0010	ses-03	run-03	pain	cue	2	high_cue	low_stim	60.4545562151245		sub-0010_ses-03_run-03_runtype-pain_event-cue_trial-002_cuetype-high.nii.gz
117.1886100769043	1.0	cue	sub-0010	ses-03	run-03	pain	cue	3	high_cue	med_stim	61.4812722113292		sub-0010_ses-03_run-03_runtype-pain_event-cue_trial-003_cuetype-high.nii.gz
150.5010302066803	1.0	cue	sub-0010	ses-03	run-03	pain	cue	4	high_cue	high_stim	63.434948822922		sub-0010_ses-03_run-03_runtype-pain_event-cue_trial-004_cuetype-high.nii.gz
185.09727001190183	1.0	cue	sub-0010	ses-03	run-03	pain	cue	5	low_cue	high_stim	30.32360686255		sub-0010_ses-03_run-03_runtype-pain_event-cue_trial-005_cuetype-low.nii.gz
213.1910800933838	1.0	cue	sub-0010	ses-03	run-03	pain	cue	6	low_cue	low_stim	38.3375228934037		sub-0010_ses-03_run-03_runtype-pain_event-cue_trial-006_cuetype-low.nii.gz
244.28601002693176	1.0	cue	sub-0010	ses-03	run-03	pain	cue	7	high_cue	high_stim	55.7995158697315		sub-0010_ses-03_run-03_runtype-pain_event-cue_trial-007_cuetype-high.nii.gz
270.39574003219604	1.0	cue	sub-0010	ses-03	run-03	pain	cue	8	high_cue	low_stim	59.1150546692714		sub-0010_ses-03_run-03_runtype-pain_event-cue_trial-008_cuetype-high.nii.gz
304.09163999557495	1.0	cue	sub-0010	ses-03	run-03	pain	cue	9	low_cue	med_stim	14.6012722858339		sub-0010_ses-03_run-03_runtype-pain_event-cue_trial-009_cuetype-low.nii.gz
338.0876500606537	1.0	cue	sub-0010	ses-03	run-03	pain	cue	10	low_cue	low_stim	8.78116273438546		sub-0010_ses-03_run-03_runtype-pain_event-cue_trial-010_cuetype-low.nii.gz
376.10183000564575	1.0	cue	sub-0010	ses-03	run-03	pain	cue	11	high_cue	med_stim	86.2328760807781		sub-0010_ses-03_run-03_runtype-pain_event-cue_trial-011_cuetype-high.nii.gz
14.333590030670166	3.33495950698853	expectrating	sub-0010	ses-03	run-03	pain	expectrating	0	low_cue	med_stim	14.484733560323		sub-0010_ses-03_run-03_runtype-pain_event-expectrating_trial-000_cuetype-low.nii.gz
53.698270082473755	3.18674206733704	expectrating	sub-0010	ses-03	run-03	pain	expectrating	1	low_cue	high_stim	28.628870905535		sub-0010_ses-03_run-03_runtype-pain_event-expectrating_trial-001_cuetype-low.nii.gz
85.8102400302887	2.40123963356018	expectrating	sub-0010	ses-03	run-03	pain	expectrating	2	high_cue	low_stim	60.4545562151245		sub-0010_ses-03_run-03_runtype-pain_event-expectrating_trial-002_cuetype-high.nii.gz
119.3060700893402	2.55116748809814	expectrating	sub-0010	ses-03	run-03	pain	expectrating	3	high_cue	med_stim	61.4812722113292		sub-0010_ses-03_run-03_runtype-pain_event-expectrating_trial-003_cuetype-high.nii.gz
152.70185017585754	3.81827116012573	expectrating	sub-0010	ses-03	run-03	pain	expectrating	4	high_cue	high_stim	63.434948822922		sub-0010_ses-03_run-03_runtype-pain_event-expectrating_trial-004_cuetype-high.nii.gz
187.0980100631714	3.15361499786377	expectrating	sub-0010	ses-03	run-03	pain	expectrating	5	low_cue	high_stim	30.32360686255		sub-0010_ses-03_run-03_runtype-pain_event-expectrating_trial-005_cuetype-low.nii.gz
216.4923100471497	2.56788659095764	expectrating	sub-0010	ses-03	run-03	pain	expectrating	6	low_cue	low_stim	38.3375228934037		sub-0010_ses-03_run-03_runtype-pain_event-expectrating_trial-006_cuetype-low.nii.gz
247.30380010604856	3.36809277534485	expectrating	sub-0010	ses-03	run-03	pain	expectrating	7	high_cue	high_stim	55.7995158697315		sub-0010_ses-03_run-03_runtype-pain_event-expectrating_trial-007_cuetype-high.nii.gz
272.3964900970459	3.77183508872986	expectrating	sub-0010	ses-03	run-03	pain	expectrating	8	high_cue	low_stim	59.1150546692714		sub-0010_ses-03_run-03_runtype-pain_event-expectrating_trial-008_cuetype-high.nii.gz
306.2924602031708	1.84254860877991	expectrating	sub-0010	ses-03	run-03	pain	expectrating	9	low_cue	med_stim	14.6012722858339		sub-0010_ses-03_run-03_runtype-pain_event-expectrating_trial-009_cuetype-low.nii.gz
340.30515003204346	2.40114665031433	expectrating	sub-0010	ses-03	run-03	pain	expectrating	10	low_cue	low_stim	8.78116273438546		sub-0010_ses-03_run-03_runtype-pain_event-expectrating_trial-010_cuetype-low.nii.gz
378.90287017822266	2.01764321327209	expectrating	sub-0010	ses-03	run-03	pain	expectrating	11	high_cue	med_stim	86.2328760807781		sub-0010_ses-03_run-03_runtype-pain_event-expectrating_trial-011_cuetype-high.nii.gz
30.59167003631592	5.0	stimulus	sub-0010	ses-03	run-03	pain	stimulus	0	low_cue	med_stim	14.484733560323	47.4332010547372	sub-0010_ses-03_run-03_runtype-pain_event-stimulus_trial-000_cuetype-low_stimintensity-med.nii.gz
60.42288017272949	5.0	stimulus	sub-0010	ses-03	run-03	pain	stimulus	1	low_cue	high_stim	28.628870905535	50.6944307177554	sub-0010_ses-03_run-03_runtype-pain_event-stimulus_trial-001_cuetype-low_stimintensity-high.nii.gz
90.5444700717926	5.0	stimulus	sub-0010	ses-03	run-03	pain	stimulus	2	high_cue	low_stim	60.4545562151245	42.7223910416659	sub-0010_ses-03_run-03_runtype-pain_event-stimulus_trial-002_cuetype-high_stimintensity-low.nii.gz
130.83337998390198	5.0	stimulus	sub-0010	ses-03	run-03	pain	stimulus	3	high_cue	med_stim	61.4812722113292	55.2903154572812	sub-0010_ses-03_run-03_runtype-pain_event-stimulus_trial-003_cuetype-high_stimintensity-med.nii.gz
168.93053007125854	5.0	stimulus	sub-0010	ses-03	run-03	pain	stimulus	4	high_cue	high_stim	63.434948822922	66.1074976919734	sub-0010_ses-03_run-03_runtype-pain_event-stimulus_trial-004_cuetype-high_stimintensity-high.nii.gz
193.62427020072937	5.0	stimulus	sub-0010	ses-03	run-03	pain	stimulus	5	low_cue	high_stim	30.32360686255	58.9182701696221	sub-0010_ses-03_run-03_runtype-pain_event-stimulus_trial-005_cuetype-low_stimintensity-high.nii.gz
223.01545000076297	5.0	stimulus	sub-0010	ses-03	run-03	pain	stimulus	6	low_cue	low_stim	38.3375228934037	20.6906685139331	sub-0010_ses-03_run-03_runtype-pain_event-stimulus_trial-006_cuetype-low_stimintensity-low.nii.gz
252.02624011039737	5.0	stimulus	sub-0010	ses-03	run-03	pain	stimulus	7	high_cue	high_stim	55.7995158697315	69.9576832551064	sub-0010_ses-03_run-03_runtype-pain_event-stimulus_trial-007_cuetype-high_stimintensity-high.nii.gz
279.7315900325775	5.0	stimulus	sub-0010	ses-03	run-03	pain	stimulus	8	high_cue	low_stim	59.1150546692714	13.4778227532413	sub-0010_ses-03_run-03_runtype-pain_event-stimulus_trial-008_cuetype-high_stimintensity-low.nii.gz
311.6220099925995	5.0	stimulus	sub-0010	ses-03	run-03	pain	stimulus	9	low_cue	med_stim	14.6012722858339	22.1427056998454	sub-0010_ses-03_run-03_runtype-pain_event-stimulus_trial-009_cuetype-low_stimintensity-med.nii.gz
350.2208399772644	5.0	stimulus	sub-0010	ses-03	run-03	pain	stimulus	10	low_cue	low_stim	8.78116273438546	5.29856506989994	sub-0010_ses-03_run-03_runtype-pain_event-stimulus_trial-010_cuetype-low_stimintensity-low.nii.gz
385.4222002029419	5.0	stimulus	sub-0010	ses-03	run-03	pain	stimulus	11	high_cue	med_stim	86.2328760807781	66.6204760472234	sub-0010_ses-03_run-03_runtype-pain_event-stimulus_trial-011_cuetype-high_stimintensity-med.nii.gz
45.29513001441955	3.04015612602234	outcomerating	sub-0010	ses-03	run-03	pain	outcomerating	0	low_cue	med_stim	14.484733560323	47.4332010547372	sub-0010_ses-03_run-03_runtype-pain_event-outcomerating_trial-000_cuetype-low_stimintensity-med.nii.gz
75.20629000663757	2.88470864295959	outcomerating	sub-0010	ses-03	run-03	pain	outcomerating	1	low_cue	high_stim	28.628870905535	50.6944307177554	sub-0010_ses-03_run-03_runtype-pain_event-outcomerating_trial-001_cuetype-low_stimintensity-high.nii.gz
100.39902019500732	3.50332093238831	outcomerating	sub-0010	ses-03	run-03	pain	outcomerating	2	high_cue	low_stim	60.4545562151245	42.7223910416659	sub-0010_ses-03_run-03_runtype-pain_event-outcomerating_trial-002_cuetype-high_stimintensity-low.nii.gz
145.59920001029968	2.98586559295654	outcomerating	sub-0010	ses-03	run-03	pain	outcomerating	3	high_cue	med_stim	61.4812722113292	55.2903154572812	sub-0010_ses-03_run-03_runtype-pain_event-outcomerating_trial-003_cuetype-high_stimintensity-med.nii.gz
179.59522008895874	2.60646104812622	outcomerating	sub-0010	ses-03	run-03	pain	outcomerating	4	high_cue	high_stim	63.434948822922	66.1074976919734	sub-0010_ses-03_run-03_runtype-pain_event-outcomerating_trial-004_cuetype-high_stimintensity-high.nii.gz
204.30443000793457	2.43437075614929	outcomerating	sub-0010	ses-03	run-03	pain	outcomerating	5	low_cue	high_stim	30.32360686255	58.9182701696221	sub-0010_ses-03_run-03_runtype-pain_event-outcomerating_trial-005_cuetype-low_stimintensity-high.nii.gz
238.1003701686859	2.48473858833313	outcomerating	sub-0010	ses-03	run-03	pain	outcomerating	6	low_cue	low_stim	38.3375228934037	20.6906685139331	sub-0010_ses-03_run-03_runtype-pain_event-outcomerating_trial-006_cuetype-low_stimintensity-low.nii.gz
262.99298000335693	3.52533483505249	outcomerating	sub-0010	ses-03	run-03	pain	outcomerating	7	high_cue	high_stim	55.7995158697315	69.9576832551064	sub-0010_ses-03_run-03_runtype-pain_event-outcomerating_trial-007_cuetype-high_stimintensity-high.nii.gz
298.60626006126404	2.53440141677856	outcomerating	sub-0010	ses-03	run-03	pain	outcomerating	8	high_cue	low_stim	59.1150546692714	13.4778227532413	sub-0010_ses-03_run-03_runtype-pain_event-outcomerating_trial-008_cuetype-high_stimintensity-low.nii.gz
329.80123019218445	2.33640813827515	outcomerating	sub-0010	ses-03	run-03	pain	outcomerating	9	low_cue	med_stim	14.6012722858339	22.1427056998454	sub-0010_ses-03_run-03_runtype-pain_event-outcomerating_trial-009_cuetype-low_stimintensity-med.nii.gz
363.89727997779846	2.90436720848083	outcomerating	sub-0010	ses-03	run-03	pain	outcomerating	10	low_cue	low_stim	8.78116273438546	5.29856506989994	sub-0010_ses-03_run-03_runtype-pain_event-outcomerating_trial-010_cuetype-low_stimintensity-low.nii.gz
394.992210149765	2.09280705451965	outcomerating	sub-0010	ses-03	run-03	pain	outcomerating	11	high_cue	med_stim	86.2328760807781	66.6204760472234	sub-0010_ses-03_run-03_runtype-pain_event-outcomerating_trial-011_cuetype-high_stimintensity-med.nii.gz
