,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,57,3,cognitive,6,high_cue,low_stim,4,0,low_stim,0.883706790330029
1,57,3,cognitive,6,high_cue,low_stim,4,1,low_stim,0.5550433190358117
2,57,3,cognitive,6,high_cue,med_stim,5,2,med_stim,0.5181529728773415
3,57,3,cognitive,6,low_cue,med_stim,2,3,med_stim,-1.8889271569087578
4,57,3,cognitive,6,high_cue,high_stim,6,4,high_stim,0.007331570202329209
5,57,3,cognitive,6,low_cue,high_stim,3,5,high_stim,-1.5384812104948742
6,57,3,cognitive,6,high_cue,high_stim,6,6,high_stim,-1.5412340261468
7,57,3,cognitive,6,high_cue,med_stim,5,7,med_stim,0.2623443228839168
8,57,3,cognitive,6,low_cue,low_stim,1,8,low_stim,0.3976442484210977
9,57,3,cognitive,6,low_cue,high_stim,3,9,high_stim,-0.2900205113019313
10,57,3,cognitive,6,low_cue,low_stim,1,10,low_stim,0.725275666244057
11,57,3,cognitive,6,low_cue,med_stim,2,11,med_stim,0.9652931626473438
