,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,39,4,vicarious,0,low_cue,high_stim,3,0,high_stim,0.6989908025334021
1,39,4,vicarious,0,high_cue,med_stim,5,1,med_stim,1.0435343485269175
2,39,4,vicarious,0,low_cue,low_stim,1,2,low_stim,-0.39122179423314224
3,39,4,vicarious,0,low_cue,low_stim,1,3,low_stim,-0.8734916588235951
4,39,4,vicarious,0,high_cue,low_stim,4,4,low_stim,-0.9709930074186232
5,39,4,vicarious,0,high_cue,med_stim,5,5,med_stim,0.0017635734057482263
6,39,4,vicarious,0,high_cue,low_stim,4,6,low_stim,-0.8117162958700118
7,39,4,vicarious,0,low_cue,high_stim,3,7,high_stim,-0.7744233119853189
8,39,4,vicarious,0,low_cue,med_stim,2,8,med_stim,-1.0463662996146588
9,39,4,vicarious,0,low_cue,med_stim,2,9,med_stim,0.2593184569356485
10,39,4,vicarious,0,high_cue,high_stim,6,10,high_stim,1.0145796600354482
11,39,4,vicarious,0,high_cue,high_stim,6,11,high_stim,1.4911503957007268
