,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_num,trial_order,iv_stim,mean_signal
0,46,4,pain,-2,low_cue,high_stim,3,1,0,high_stim,0.3708506137477107
1,46,4,pain,-2,high_cue,med_stim,5,2,1,med_stim,0.37153850316426834
2,46,4,pain,-2,low_cue,low_stim,1,3,2,low_stim,0.37160565140860546
3,46,4,pain,-2,low_cue,low_stim,1,4,3,low_stim,0.37170638610076756
4,46,4,pain,-2,high_cue,low_stim,4,5,4,low_stim,0.37147136149874105
5,46,4,pain,-2,high_cue,med_stim,5,6,5,med_stim,0.37170638610076756
6,46,4,pain,-2,high_cue,low_stim,4,7,6,low_stim,0.37170638610076756
7,46,4,pain,-2,low_cue,high_stim,3,8,7,high_stim,0.3717399676161306
8,46,4,pain,-2,low_cue,med_stim,2,9,8,med_stim,0.3718911047396814
9,46,4,pain,-2,low_cue,med_stim,2,10,9,med_stim,0.37170638610076756
10,46,4,pain,-2,high_cue,high_stim,6,11,10,high_stim,0.3720086787832648
11,46,4,pain,-2,high_cue,high_stim,6,12,11,high_stim,0.37167280622735893
