,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,33,4,cognitive,-2,high_cue,med_stim,5,0,med_stim,2.721079450813022
1,33,4,cognitive,-2,high_cue,high_stim,6,1,high_stim,0.817776704997291
2,33,4,cognitive,-2,low_cue,high_stim,3,2,high_stim,0.13377110409583803
3,33,4,cognitive,-2,high_cue,low_stim,4,3,low_stim,-0.6080478923808671
4,33,4,cognitive,-2,high_cue,med_stim,5,4,med_stim,-0.9430463023836886
5,33,4,cognitive,-2,low_cue,low_stim,1,5,low_stim,-1.0728015812451575
6,33,4,cognitive,-2,low_cue,med_stim,2,6,med_stim,-1.0732614446661368
7,33,4,cognitive,-2,low_cue,med_stim,2,7,med_stim,-0.831176778140048
8,33,4,cognitive,-2,high_cue,high_stim,6,8,high_stim,-0.5594029536592832
9,33,4,cognitive,-2,low_cue,low_stim,1,9,low_stim,-0.06397481360539486
10,33,4,cognitive,-2,high_cue,low_stim,4,10,low_stim,0.9430896280869349
11,33,4,cognitive,-2,low_cue,high_stim,3,11,high_stim,1.456829218646323
