onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	onset_ttl1	onset_ttl2	onset_ttl3	onset_ttl4	stimulus_delivery_success
5.7	1.0	cue	1	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l021.png	n/a	n/a	n/a	n/a	n/a
33.4	1.0	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l014.png	n/a	n/a	n/a	n/a	n/a
71.09	1.0	cue	3	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l023.png	n/a	n/a	n/a	n/a	n/a
100.7	1.0	cue	4	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h043.png	n/a	n/a	n/a	n/a	n/a
135.8	1.0	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h018.png	n/a	n/a	n/a	n/a	n/a
170.6	1.0	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h014.png	n/a	n/a	n/a	n/a	n/a
196.89	1.0	cue	7	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h001.png	n/a	n/a	n/a	n/a	n/a
237.0	1.0	cue	8	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l012.png	n/a	n/a	n/a	n/a	n/a
268.3	1.0	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h050.png	n/a	n/a	n/a	n/a	n/a
301.9	1.0	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l017.png	n/a	n/a	n/a	n/a	n/a
333.91	0.98	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h003.png	n/a	n/a	n/a	n/a	n/a
372.51	0.98	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l039.png	n/a	n/a	n/a	n/a	n/a
7.72	1.35	expectrating	1	low_cue	n/a	22.87	Moderate	22.87	Moderate	0.62	0.73	l021.png	n/a	n/a	n/a	n/a	n/a
35.7	1.17	expectrating	2	low_cue	n/a	37.87	Strong	37.87	Strong	0.52	0.66	l014.png	n/a	n/a	n/a	n/a	n/a
73.41	1.78	expectrating	3	low_cue	n/a	22.32	Moderate	22.32	Moderate	0.48	1.3	l023.png	n/a	n/a	n/a	n/a	n/a
103.5	1.65	expectrating	4	high_cue	n/a	75.13	Very Strong	75.13	Very Strong	0.33	1.32	h043.png	n/a	n/a	n/a	n/a	n/a
137.5	1.5	expectrating	5	high_cue	n/a	71.49	Very Strong	71.49	Very Strong	0.48	1.02	h018.png	n/a	n/a	n/a	n/a	n/a
172.4	1.81	expectrating	6	high_cue	n/a	72.29	Very Strong	72.29	Very Strong	0.48	1.32	h014.png	n/a	n/a	n/a	n/a	n/a
199.91	1.4	expectrating	7	high_cue	n/a	106.98	Strongest sensation of any kind	106.98	Strongest sensation of any kind	0.25	1.15	h001.png	n/a	n/a	n/a	n/a	n/a
239.71	1.47	expectrating	8	low_cue	n/a	11.36	Moderate	11.36	Moderate	0.42	1.05	l012.png	n/a	n/a	n/a	n/a	n/a
271.3	1.34	expectrating	9	high_cue	n/a	78.42	Very Strong	78.42	Very Strong	0.38	0.95	h050.png	n/a	n/a	n/a	n/a	n/a
304.2	1.51	expectrating	10	low_cue	n/a	24.92	Moderate	24.92	Moderate	0.45	1.06	l017.png	n/a	n/a	n/a	n/a	n/a
336.91	1.98	expectrating	11	high_cue	n/a	72.98	Very Strong	72.98	Very Strong	0.47	1.52	h003.png	n/a	n/a	n/a	n/a	n/a
375.51	1.13	expectrating	12	low_cue	n/a	20.22	Moderate	20.22	Moderate	0.43	0.7	l039.png	n/a	n/a	n/a	n/a	n/a
13.77	26.14	stimulus	1	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	13.77	17.53	22.53	26.14	success
44.53	56.44	stimulus	2	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	44.53	48.03	53.03	56.43	success
82.22	95.05	stimulus	3	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	82.22	86.23	91.23	95.04	success
112.85	124.76	stimulus	4	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	112.85	116.35	121.35	124.75	success
147.83	160.19	stimulus	5	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	147.83	151.59	156.59	160.2	success
179.04	191.86	stimulus	6	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	179.04	183.05	188.05	191.86	success
210.24	222.14	stimulus	7	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	210.24	213.74	218.74	222.14	success
249.34	262.16	stimulus	8	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	249.34	253.35	258.35	262.16	success
277.22	290.04	stimulus	9	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	277.22	281.23	286.23	290.04	success
314.55	326.91	stimulus	10	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	314.55	318.31	323.31	326.92	success
347.24	359.6	stimulus	11	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	347.24	351.0	356.0	359.61	success
381.43	393.34	stimulus	12	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	381.43	384.93	389.93	393.33	success
27.91	1.76	outcomerating	1	low_cue	med_stim	51.09	Strong	51.09	Strong	0.55	1.21	task-pain_scale.png	n/a	n/a	n/a	n/a	success
55.4	1.88	outcomerating	2	low_cue	low_stim	39.63	Strong	39.63	Strong	0.63	1.25	task-pain_scale.png	n/a	n/a	n/a	n/a	success
93.3	2.32	outcomerating	3	low_cue	high_stim	68.37	Very Strong	68.37	Very Strong	0.7	1.62	task-pain_scale.png	n/a	n/a	n/a	n/a	success
124.7	2.52	outcomerating	4	high_cue	low_stim	77.87	Very Strong	77.87	Very Strong	0.78	1.74	task-pain_scale.png	n/a	n/a	n/a	n/a	success
159.71	1.8	outcomerating	5	high_cue	med_stim	75.63	Very Strong	75.63	Very Strong	0.55	1.25	task-pain_scale.png	n/a	n/a	n/a	n/a	success
190.9	1.97	outcomerating	6	high_cue	high_stim	87.7	Very Strong	87.7	Very Strong	0.67	1.3	task-pain_scale.png	n/a	n/a	n/a	n/a	success
231.0	1.82	outcomerating	7	high_cue	low_stim	88.16	Very Strong	88.16	Very Strong	0.52	1.3	task-pain_scale.png	n/a	n/a	n/a	n/a	success
259.3	1.66	outcomerating	8	low_cue	high_stim	70.76	Very Strong	70.76	Very Strong	0.72	0.94	task-pain_scale.png	n/a	n/a	n/a	n/a	success
295.69	1.44	outcomerating	9	high_cue	high_stim	85.39	Very Strong	85.39	Very Strong	0.48	0.96	task-pain_scale.png	n/a	n/a	n/a	n/a	success
327.71	2.02	outcomerating	10	low_cue	med_stim	29.03	Strong	29.03	Strong	0.78	1.23	task-pain_scale.png	n/a	n/a	n/a	n/a	success
361.6	2.2	outcomerating	11	high_cue	med_stim	54.3	Strong	54.3	Strong	0.72	1.49	task-pain_scale.png	n/a	n/a	n/a	n/a	success
394.7	1.72	outcomerating	12	low_cue	low_stim	33.56	Strong	33.56	Strong	0.5	1.22	task-pain_scale.png	n/a	n/a	n/a	n/a	success
