,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,83,1,cognitive,4,high_cue,high_stim,6,0,high_stim,0.7564024502579805
1,83,1,cognitive,4,low_cue,high_stim,3,1,high_stim,0.3817675666448271
2,83,1,cognitive,4,low_cue,high_stim,3,2,high_stim,0.6140986038049494
3,83,1,cognitive,4,high_cue,high_stim,6,3,high_stim,0.023780661140285257
4,83,1,cognitive,4,low_cue,low_stim,1,4,low_stim,0.17108886891259323
5,83,1,cognitive,4,high_cue,low_stim,4,5,low_stim,-0.2701838387374105
6,83,1,cognitive,4,low_cue,med_stim,2,6,med_stim,-0.5446491902497153
7,83,1,cognitive,4,high_cue,med_stim,5,7,med_stim,-1.1255847308440703
8,83,1,cognitive,4,high_cue,med_stim,5,8,med_stim,-0.9843488935562974
9,83,1,cognitive,4,low_cue,med_stim,2,9,med_stim,-1.0356661707141386
10,83,1,cognitive,4,high_cue,low_stim,4,10,low_stim,1.0054967406153843
11,83,1,cognitive,4,low_cue,low_stim,1,11,low_stim,2.3869480773217924
