,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,61,4,cognitive,2,high_cue,med_stim,5,0,med_stim,-0.3643487926809226
1,61,4,cognitive,2,high_cue,high_stim,6,1,high_stim,-0.2640939077709113
2,61,4,cognitive,2,low_cue,high_stim,3,2,high_stim,-0.2679234806785676
3,61,4,cognitive,2,high_cue,low_stim,4,3,low_stim,-0.161967978618263
4,61,4,cognitive,2,high_cue,med_stim,5,4,med_stim,-0.011464403934357973
5,61,4,cognitive,2,low_cue,low_stim,1,5,low_stim,0.20349068466038203
6,61,4,cognitive,2,low_cue,med_stim,2,6,med_stim,0.37606970914662696
7,61,4,cognitive,2,low_cue,med_stim,2,7,med_stim,0.7996839084515094
8,61,4,cognitive,2,high_cue,high_stim,6,8,high_stim,1.1268739852423406
9,61,4,cognitive,2,low_cue,low_stim,1,9,low_stim,1.5663825195731582
10,61,4,cognitive,2,high_cue,low_stim,4,10,low_stim,-1.3694298173072719
11,61,4,cognitive,2,low_cue,high_stim,3,11,high_stim,-0.5590068236258416
