,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,53,4,cognitive,3,high_cue,high_stim,6,0,high_stim,-0.2362476149152573
1,53,4,cognitive,3,low_cue,high_stim,3,1,high_stim,0.3098170730002353
2,53,4,cognitive,3,high_cue,high_stim,6,2,high_stim,-0.09630191973397181
3,53,4,cognitive,3,low_cue,med_stim,2,3,med_stim,0.022692770775726297
4,53,4,cognitive,3,high_cue,low_stim,4,4,low_stim,0.2873232548661129
5,53,4,cognitive,3,high_cue,med_stim,5,5,med_stim,0.21481367490917277
6,53,4,cognitive,3,low_cue,high_stim,3,6,high_stim,0.16851435285526173
7,53,4,cognitive,3,high_cue,low_stim,4,7,low_stim,-1.2082206997274374
8,53,4,cognitive,3,low_cue,low_stim,1,8,low_stim,0.25258113151988676
9,53,4,cognitive,3,high_cue,med_stim,5,9,med_stim,0.091794673790468
10,53,4,cognitive,3,low_cue,med_stim,2,10,med_stim,-0.027354236357534076
11,53,4,cognitive,3,low_cue,low_stim,1,11,low_stim,-0.08937220364688768
