onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	onset_ttl1	onset_ttl2	onset_ttl3	onset_ttl4	stimulus_delivery_success
3.9	1.0	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h029.png	n/a	n/a	n/a	n/a	n/a
36.19	1.0	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l036.png	n/a	n/a	n/a	n/a	n/a
63.6	0.98	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h048.png	n/a	n/a	n/a	n/a	n/a
103.5	1.0	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l039.png	n/a	n/a	n/a	n/a	n/a
139.0	1.0	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h034.png	n/a	n/a	n/a	n/a	n/a
190.6	1.0	cue	6	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l055.png	n/a	n/a	n/a	n/a	n/a
219.19	1.0	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l023.png	n/a	n/a	n/a	n/a	n/a
252.59	1.0	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h022.png	n/a	n/a	n/a	n/a	n/a
281.7	1.0	cue	9	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h028.png	n/a	n/a	n/a	n/a	n/a
312.19	1.0	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l002.png	n/a	n/a	n/a	n/a	n/a
348.79	1.0	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h023.png	n/a	n/a	n/a	n/a	n/a
375.6	0.98	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l018.png	n/a	n/a	n/a	n/a	n/a
5.71	1.6	expectrating	1	high_cue	n/a	65.5	Very Strong	65.5	Very Strong	0.42	1.18	h029.png	n/a	n/a	n/a	n/a	n/a
38.69	2.57	expectrating	2	low_cue	n/a	56.5	Strong	56.5	Strong	0.63	1.93	l036.png	n/a	n/a	n/a	n/a	n/a
66.1	2.32	expectrating	3	high_cue	n/a	80.31	Very Strong	80.31	Very Strong	0.43	1.88	h048.png	n/a	n/a	n/a	n/a	n/a
106.0	2.32	expectrating	4	low_cue	n/a	52.71	Strong	52.71	Strong	0.42	1.9	l039.png	n/a	n/a	n/a	n/a	n/a
142.9	2.02	expectrating	5	high_cue	n/a	76.58	Very Strong	76.58	Very Strong	0.43	1.59	h034.png	n/a	n/a	n/a	n/a	n/a
193.0	1.94	expectrating	6	low_cue	n/a	36.87	Strong	36.87	Strong	0.4	1.54	l055.png	n/a	n/a	n/a	n/a	n/a
220.99	2.53	expectrating	7	low_cue	n/a	43.2	Strong	43.2	Strong	1.37	1.16	l023.png	n/a	n/a	n/a	n/a	n/a
254.19	2.17	expectrating	8	high_cue	n/a	74.12	Very Strong	74.12	Very Strong	0.8	1.37	h022.png	n/a	n/a	n/a	n/a	n/a
283.3	2.07	expectrating	9	high_cue	n/a	66.11	Very Strong	66.11	Very Strong	1.03	1.04	h028.png	n/a	n/a	n/a	n/a	n/a
316.1	2.36	expectrating	10	low_cue	n/a	33.24	Strong	33.24	Strong	0.68	1.67	l002.png	n/a	n/a	n/a	n/a	n/a
350.49	2.32	expectrating	11	high_cue	n/a	52.67	Strong	52.67	Strong	0.92	1.4	h023.png	n/a	n/a	n/a	n/a	n/a
379.5	2.15	expectrating	12	low_cue	n/a	60.77	Strong	60.77	Strong	0.6	1.55	l018.png	n/a	n/a	n/a	n/a	n/a
17.65	11.53	stimulus	1	high_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	17.68	21.09	26.09	29.21	success
43.61	11.56	stimulus	2	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	43.65	47.08	52.08	55.21	success
75.83	11.2	stimulus	3	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	75.87	79.1	84.1	87.07	success
116.91	11.62	stimulus	4	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	116.95	120.42	125.42	128.57	success
155.52	12.01	stimulus	5	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	155.55	159.22	164.22	167.56	success
201.55	11.2	stimulus	6	low_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	201.58	204.82	209.82	212.78	success
