,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,34,3,cognitive,2,low_cue,med_stim,2,0,med_stim,0.9967025372805599
1,34,3,cognitive,2,high_cue,low_stim,4,1,low_stim,-2.7265721026036642
2,34,3,cognitive,2,high_cue,high_stim,6,2,high_stim,0.049541509976863206
3,34,3,cognitive,2,low_cue,med_stim,2,3,med_stim,0.3051828468744418
4,34,3,cognitive,2,high_cue,low_stim,4,4,low_stim,0.398865988279603
5,34,3,cognitive,2,low_cue,high_stim,3,5,high_stim,0.17166036949048988
6,34,3,cognitive,2,low_cue,low_stim,1,6,low_stim,0.18198079584616686
7,34,3,cognitive,2,high_cue,med_stim,5,7,med_stim,-0.22415090886697112
8,34,3,cognitive,2,low_cue,high_stim,3,8,high_stim,-0.12813820593783415
9,34,3,cognitive,2,high_cue,med_stim,5,9,med_stim,-0.173112404336313
10,34,3,cognitive,2,low_cue,low_stim,1,10,low_stim,-0.1539240364174293
11,34,3,cognitive,2,high_cue,high_stim,6,11,high_stim,0.11400237371491807
