src_subject_id,session_id,param_task_name,param_run_num,param_counterbalance_ver,param_counterbalance_block_num,param_cue_type,param_stimulus_type,param_cond_type,param_trigger_onset,param_start_biopac,ITI_onset,ITI_biopac,ITI_duration,event01_cue_onset,event01_cue_biopac,event01_cue_type,event01_cue_filename,ISI01_onset,ISI01_biopac,ISI01_duration,event02_expect_displayonset,event02_expect_biopac,event02_expect_responseonset,event02_expect_RT,event02_expect_angle,event02_expect_angle_label,ISI02_onset,ISI02_biopac,ISI02_duration,event03_stimulus_type,event03_stimulus_displayonset,event03_stimulus_biopac,event03_stimulus_C_stim_match,event03_stimulusC_response,event03_stimulusC_responsekeyname,event03_stimulusC_reseponseonset,event03_stimulusC_RT,ISI03_onset,ISI03_biopac,ISI03_duration,event04_actual_displayonset,event04_actual_biopac,event04_actual_responseonset,event04_actual_RT,event04_actual_angle,event04_actual_angle_label,param_end_instruct_onset,param_end_biopac,param_experiment_duration,event03_stimulus_P_trigger,event03_stimulus_P_delay_between_medoc,event03_stimulus_V_patientid,event03_stimulus_V_filename,event03_stimulus_C_stim_num,event03_stimulus_C_stim_filename,param_C_stim_num,event03_C_stim_match,event03_C_stim_filename
10,3,cognitive,5,3,2,high_cue,low_stim,4,1616009167.89431,1616009167.89663,1616009170.68565,1616009170.69314,2.19284415245056,1616009172.8864698,1616009172.89282,high_cue,h025.png,1616009173.8799698,1616009173.88188,1.1985290050506598,1616009175.1039698,1616009175.10839,1616009177.57385,2.4698820114135698,55.79951586973146,FIX,1616009179.1221302,1616009179.1249099,5.956364631652829,low_stim,1616009187.10844,1616009187.10938,,1.0,left,1616009192.10788,4.99943327903748,1616009194.0943801,1616009194.09626,1.18411922454834,1616009195.29483,1616009195.2954302,1616009198.7130196,3.4181878566741903,9.1922430928458,FIX,1616009567.1168199,1616009567.12571,399.222516298294,,0,,,0,,44,diff,44_50_R.jpg
10,3,cognitive,5,3,2,high_cue,low_stim,4,1616009167.89431,1616009167.89663,1616009199.32967,1616009199.3317802,8.14882707595825,1616009207.49938,1616009207.5014,high_cue,h006.png,1616009208.4797301,1616009208.48129,2.19876217842102,1616009210.7005699,1616009210.70152,1616009213.40712,2.7065458297729506,69.30933148606694,FIX,1616009214.71874,1616009214.7260401,1.6597576141357402,low_stim,1616009218.40345,1616009218.4052901,,1.0,left,1616009223.40097,4.99752616882324,1616009225.38939,1616009225.39187,4.2891092300414995,1616009229.69099,1616009229.6916099,1616009232.92574,3.23474979400635,5.089836509287871,FIX,1616009567.1168199,1616009567.12571,399.222516298294,,0,,,0,,9,diff,9_50_R.jpg
10,3,cognitive,5,3,2,high_cue,med_stim,5,1616009167.89431,1616009167.89663,1616009233.70915,1616009233.7256699,6.66934132575989,1616009240.3949802,1616009240.39668,high_cue,h035.png,1616009241.37975,1616009241.38129,0.9987468719482421,1616009242.39573,1616009242.39676,1616009245.14698,2.75125455856323,29.144198677361413,FIX,1616009246.4138901,1616009246.41574,1.66460347175598,med_stim,1616009250.0986,1616009250.10021,,2.0,right,1616009255.0959802,4.99738025665283,1616009257.1012099,1616009257.10357,3.87728548049927,1616009261.0026698,1616009261.00434,1616009263.84052,2.83785653114319,20.39487608204838,FIX,1616009567.1168199,1616009567.12571,399.222516298294,,0,,,0,,24,same,24_100.jpg
10,3,cognitive,5,3,2,low_cue,med_stim,2,1616009167.89431,1616009167.89663,1616009265.0375,1616009265.0399,8.14099144935608,1616009273.19055,1616009273.19211,low_cue,l018.png,1616009274.1797,1616009274.18147,0.998793125152588,1616009275.1912901,1616009275.1921198,1616009277.15882,1.9675319194793701,3.0006614134621494,FIX,1616009279.20946,1616009279.21192,1.66904139518738,med_stim,1616009282.89416,1616009282.8952801,,,,1616009287.89296,4.99879312515259,1616009289.89677,1616009289.8991199,1.1817219257354699,1616009291.09722,1616009291.0985801,1616009294.82386,3.72663617134094,39.8055710922652,FIX,1616009567.1168199,1616009567.12571,399.222516298294,,0,,,0,,48,diff,48_100_R.jpg
10,3,cognitive,5,3,2,high_cue,high_stim,6,1616009167.89431,1616009167.89663,1616009295.38215,1616009295.3921099,1.8963427543640101,1616009297.29954,1616009297.30241,high_cue,h013.png,1616009298.28012,1616009298.28229,2.89838004112244,1616009301.20099,1616009301.2081099,1616009303.6072302,2.40623807907104,31.712936001214292,FIX,1616009305.21916,1616009305.2253401,11.559341669082599,high_stim,1616009318.79088,1616009318.80917,,2.0,right,1616009323.78923,4.998343706130981,1616009325.79349,1616009325.79533,5.18503284454346,1616009330.99544,1616009330.9964302,1616009333.51323,2.51779627799988,56.4372562189076,FIX,1616009567.1168199,1616009567.12571,399.222516298294,,0,,,0,,48,same,48_150.jpg
10,3,cognitive,5,3,2,low_cue,high_stim,3,1616009167.89431,1616009167.89663,1616009335.0302699,1616009335.0318801,0.748224258422852,1616009335.79722,1616009335.7987,low_cue,l056.png,1616009336.77935,1616009336.7806401,2.19914507865906,1616009338.99842,1616009338.9995,1616009340.89923,1.90081214904785,8.58793559647603,FIX,1616009343.01658,1616009343.0185199,5.16191148757935,high_stim,1616009350.18593,1616009350.1914,,2.0,right,1616009355.18583,4.99990487098694,1616009357.18854,1616009357.19189,1.7899603843688998,1616009358.98921,1616009358.99148,1616009362.57405,3.5848422050476096,25.423438552905484,FIX,1616009567.1168199,1616009567.12571,399.222516298294,,0,,,0,,34,same,34_150.jpg
10,3,cognitive,5,3,2,high_cue,high_stim,6,1616009167.89431,1616009167.89663,1616009363.1240802,1616009363.14241,5.25441431999207,1616009368.39271,1616009368.39462,high_cue,h026.png,1616009369.37939,1616009369.38099,0.999109029769897,1616009370.41013,1616009370.41102,1616009372.86118,2.4510507583618195,55.66034829453534,FIX,1616009374.4283,1616009374.43045,6.35019850730896,high_stim,1616009382.79809,1616009382.79919,,1.0,left,1616009387.79809,5.0000083446502686,1616009389.8007,1616009389.8030698,4.77779722213745,1616009394.60249,1616009394.6036599,1616009398.59061,3.98812294006348,21.671878931939652,FIX,1616009567.1168199,1616009567.12571,399.222516298294,,0,,,0,,17,diff,17_150_R.jpg
10,3,cognitive,5,3,2,high_cue,med_stim,5,1616009167.89431,1616009167.89663,1616009399.15419,1616009399.1560001,5.724310398101809,1616009404.88966,1616009404.89204,high_cue,h047.png,1616009405.8794901,1616009405.88075,2.19900989532471,1616009408.09085,1616009408.09184,1616009410.2251,2.13424921035767,52.808992460295734,FIX,1616009412.10902,1616009412.11055,5.16947793960571,med_stim,1616009419.29503,1616009419.29582,,2.0,right,1616009424.29304,4.99801230430603,1616009426.29764,1616009426.2993,4.2808542251586905,1616009430.59925,1616009430.60036,1616009434.55095,3.95170259475708,31.200514603980633,FIX,1616009567.1168199,1616009567.12571,399.222516298294,,0,,,0,,48,same,48_100.jpg
10,3,cognitive,5,3,2,low_cue,low_stim,1,1616009167.89431,1616009167.89663,1616009435.1176,1616009435.12547,1.26089930534363,1616009436.38474,1616009436.39199,low_cue,l004.png,1616009437.3794198,1616009437.3807,2.1990740299224902,1616009439.6026,1616009439.6039,1616009441.87384,2.27123641967773,19.88516511385544,FIX,1616009443.62077,1616009443.62545,2.95772743225098,low_stim,1616009448.5892901,1616009448.59132,,2.0,right,1616009453.58587,4.99657988548279,1616009455.5919,1616009455.59355,1.1865961551666298,1616009456.79235,1616009456.79334,1616009458.6932304,1.90088486671448,3.2180612837942015,FIX,1616009567.1168199,1616009567.12571,399.222516298294,,0,,,0,,44,same,44_50.jpg
10,3,cognitive,5,3,2,low_cue,high_stim,3,1616009167.89431,1616009167.89663,1616009460.81051,1616009460.82549,3.46798348426819,1616009464.29515,1616009464.2966301,low_cue,l047.png,1616009465.2795,1616009465.28089,0.8989968299865719,1616009466.19585,1616009466.20866,1616009468.61355,2.41769409179688,10.034879226466442,FIX,1616009470.21402,1616009470.21557,4.36447620391846,high_stim,1616009476.59973,1616009476.6003802,,1.0,left,1616009481.5989401,4.99920392036438,1616009483.58567,1616009483.59233,4.29282331466675,1616009487.88728,1616009487.8914301,1616009490.5739,2.68661856651306,12.303923554059907,FIX,1616009567.1168199,1616009567.12571,399.222516298294,,0,,,0,,45,diff,45_150_R.jpg
