,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_num,trial_order,iv_stim,mean_signal
0,35,4,pain,3,high_cue,high_stim,6,1,0,high_stim,2.912236075440954
1,35,4,pain,3,low_cue,high_stim,3,2,1,high_stim,1.1909542922052536
2,35,4,pain,3,low_cue,high_stim,3,3,2,high_stim,-0.05908648754190045
3,35,4,pain,3,high_cue,high_stim,6,4,3,high_stim,-0.5256228102767317
4,35,4,pain,3,low_cue,low_stim,1,5,4,low_stim,-0.8852449196764726
5,35,4,pain,3,high_cue,low_stim,4,6,5,low_stim,-0.8527304595521092
6,35,4,pain,3,low_cue,med_stim,2,7,6,med_stim,-0.9782657657321306
7,35,4,pain,3,high_cue,med_stim,5,8,7,med_stim,-0.23852595397875473
8,35,4,pain,3,high_cue,med_stim,5,9,8,med_stim,-0.17241497476957693
9,35,4,pain,3,low_cue,med_stim,2,10,9,med_stim,-0.019209589223070932
10,35,4,pain,3,high_cue,low_stim,4,11,10,low_stim,0.4874493564484292
11,35,4,pain,3,low_cue,low_stim,1,12,11,low_stim,1.7836988530105538
