,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_num,trial_order,iv_stim,mean_signal
0,59,3,pain,2,high_cue,low_stim,4,1,0,low_stim,-2.826615589026253
1,59,3,pain,2,low_cue,med_stim,2,2,1,med_stim,-2.824638437879838
2,59,3,pain,2,high_cue,low_stim,4,3,2,low_stim,-2.823727997150832
3,59,3,pain,2,low_cue,med_stim,2,4,3,med_stim,-2.8241239146653463
4,59,3,pain,2,high_cue,high_stim,6,5,4,high_stim,-2.8244009894378808
5,59,3,pain,2,low_cue,low_stim,1,6,5,low_stim,-2.823925970088727
6,59,3,pain,2,low_cue,high_stim,3,7,6,high_stim,-2.8231735219882994
7,59,3,pain,2,low_cue,low_stim,1,8,7,low_stim,-2.8236091997720187
8,59,3,pain,2,high_cue,high_stim,6,9,8,high_stim,-2.8245197187604183
9,59,3,pain,2,low_cue,high_stim,3,10,9,high_stim,-2.824203084556272
10,59,3,pain,2,high_cue,med_stim,5,11,10,med_stim,-2.8247967141699513
11,59,3,pain,2,high_cue,med_stim,5,12,11,med_stim,-2.8243614107294337
