	filename	sub	ses	run	runtype	intercept	high_stim-high_cue	high_stim-low_cue	med_stim-high_cue	med_stim-low_cue	low_stim-high_cue	low_stim-low_cue
0	sub-0015_ses-01_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0015	ses-01	run-01	pain	-0.13873315514400897	0.1788924767979401	0.1720319777360111	0.4343778314105703	0.2121565360983116	0.48758764011515343	0.25295241793898265
1	sub-0015_ses-01_run-05_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0015	ses-01	run-05	pain	-0.1110698938749774	0.14274191909786657	0.22200632265663967	0.3719400275701282	0.25863263030053746	0.20691573377131792	0.16277101103456065
2	sub-0016_ses-01_run-02_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0016	ses-01	run-02	pain	-0.23526962267780507	0.24126554549685741	0.382133176479478	0.318135618051147	0.5373378154990754	0.8083817236620384	0.5491413080656391
3	sub-0016_ses-01_run-04_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0016	ses-01	run-04	pain	-0.1479897352101116	0.3098710744027076	0.16159896538698493	0.3215087361349134	0.30538558413322514	0.38766298409299293	0.4691799375828149
4	sub-0016_ses-03_run-03_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0016	ses-03	run-03	pain	-0.15149385096553686	0.46192796823403837	0.18984270354204558	0.42648081863910847	0.25251717544661756	0.3573526776967213	0.24362409224121634
5	sub-0016_ses-03_run-06_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0016	ses-03	run-06	pain	-0.06941756327636558	0.13688061665042073	0.09686397516525769	0.14110701359947592	0.12211752347910189	0.20208210736563295	0.1644278237993116
6	sub-0017_ses-03_run-02_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0017	ses-03	run-02	pain	-0.20081114864123617	0.329914991710833	0.4848727110089541	0.33579418396766025	0.5206355365439274	0.7655163711631447	0.20153509852981058
7	sub-0028_ses-01_run-03_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0028	ses-01	run-03	pain	-0.051107245688491745	0.17405540607250583	0.0776086811213118	0.27881753594580394	0.04012694363213726	-0.0076181586749885025	0.06797571107224727
8	sub-0031_ses-04_run-01_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0031	ses-04	run-01	pain	-0.1412767568048353	0.31997781902439365	0.5587115505827484	0.3111128787208245	0.21848170586577648	0.231513411668268	0.26569616483145375
9	sub-0031_ses-04_run-06_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0031	ses-04	run-06	pain	-0.18662372830367024	0.5289166949400196	0.38199244822511147	0.18610770585828837	0.7759662860321193	0.45429803157945037	0.32174298704760684
10	sub-0032_ses-04_run-03_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0032	ses-04	run-03	pain	-0.12996686001936922	0.26631993039356283	0.4258676253509128	0.36356381117096703	0.2295795976216804	0.17966962989494273	0.2692185483719844
11	sub-0033_ses-03_run-06_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0033	ses-03	run-06	pain	-0.49831337893388417	1.617908409678393	1.0651675712253073	1.3304262170318586	0.18877876442697436	1.3379589771425235	0.8590342891446247
12	sub-0033_ses-04_run-02_runtype-pain_epochstart--3_epochend-20_baselinecorrect-False_samplingrate-25_physio-eda.txt	sub-0033	ses-04	run-02	pain	-0.9223632117142342	2.1791583639357373	1.1918502335055097	2.283895435597149	2.8142404452473606	1.8822447967984028	2.1908861406179305
