onset	duration	trial_type	trial_index	cue	stimulusintensity	rating_value	rating_glmslabel	rating_value_fillna	rating_glmslabel_fillna	rating_mouseonset	rating_mousedur	stim_file	onset_ttl1	onset_ttl2	onset_ttl3	onset_ttl4	stimulus_delivery_success
8.1	1.0	cue	1	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h044.png	n/a	n/a	n/a	n/a	n/a
52.4	1.0	cue	2	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l015.png	n/a	n/a	n/a	n/a	n/a
93.2	1.0	cue	3	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h032.png	n/a	n/a	n/a	n/a	n/a
123.4	1.0	cue	4	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l021.png	n/a	n/a	n/a	n/a	n/a
151.31	1.0	cue	5	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h010.png	n/a	n/a	n/a	n/a	n/a
188.4	1.0	cue	6	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h004.png	n/a	n/a	n/a	n/a	n/a
218.2	1.0	cue	7	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l044.png	n/a	n/a	n/a	n/a	n/a
246.21	1.0	cue	8	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h049.png	n/a	n/a	n/a	n/a	n/a
277.6	1.0	cue	9	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l056.png	n/a	n/a	n/a	n/a	n/a
309.7	1.0	cue	10	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l001.png	n/a	n/a	n/a	n/a	n/a
339.21	0.98	cue	11	high_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	h022.png	n/a	n/a	n/a	n/a	n/a
371.71	1.0	cue	12	low_cue	n/a	n/a	n/a	n/a	n/a	n/a	n/a	l033.png	n/a	n/a	n/a	n/a	n/a
10.02	1.62	expectrating	1	high_cue	n/a	88.39	Very Strong	88.39	Very Strong	0.6	1.02	h044.png	n/a	n/a	n/a	n/a	n/a
55.0	1.47	expectrating	2	low_cue	n/a	55.93	Strong	55.93	Strong	0.38	1.09	l015.png	n/a	n/a	n/a	n/a	n/a
96.1	3.27	expectrating	3	high_cue	n/a	78.98	Very Strong	78.98	Very Strong	0.3	2.97	h032.png	n/a	n/a	n/a	n/a	n/a
126.71	2.4	expectrating	4	low_cue	n/a	78.83	Very Strong	78.83	Very Strong	0.3	2.1	l021.png	n/a	n/a	n/a	n/a	n/a
153.11	1.65	expectrating	5	high_cue	n/a	85.62	Very Strong	85.62	Very Strong	0.38	1.27	h010.png	n/a	n/a	n/a	n/a	n/a
190.5	1.45	expectrating	6	high_cue	n/a	77.14	Very Strong	77.14	Very Strong	0.35	1.1	h004.png	n/a	n/a	n/a	n/a	n/a
220.3	2.14	expectrating	7	low_cue	n/a	67.13	Very Strong	67.13	Very Strong	0.42	1.72	l044.png	n/a	n/a	n/a	n/a	n/a
248.71	2.17	expectrating	8	high_cue	n/a	92.31	Very Strong	92.31	Very Strong	0.35	1.82	h049.png	n/a	n/a	n/a	n/a	n/a
280.7	1.65	expectrating	9	low_cue	n/a	66.25	Very Strong	66.25	Very Strong	0.38	1.27	l056.png	n/a	n/a	n/a	n/a	n/a
312.0	1.76	expectrating	10	low_cue	n/a	67.64	Very Strong	67.64	Very Strong	0.28	1.47	l001.png	n/a	n/a	n/a	n/a	n/a
342.31	1.97	expectrating	11	high_cue	n/a	90.69	Very Strong	90.69	Very Strong	0.4	1.57	h022.png	n/a	n/a	n/a	n/a	n/a
374.01	1.48	expectrating	12	low_cue	n/a	56.12	Strong	56.12	Strong	0.43	1.05	l033.png	n/a	n/a	n/a	n/a	n/a
21.34	12.81	stimulus	1	high_cue	low_stim	n/a	n/a	n/a	n/a	n/a	n/a	48c	20.93	25.0	30.0	33.74	success
67.03	13.41	stimulus	2	low_cue	med_stim	n/a	n/a	n/a	n/a	n/a	n/a	49c	66.63	71.03	76.03	80.03	success
103.66	13.93	stimulus	3	high_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	103.27	107.93	112.93	117.19	success
132.76	13.92	stimulus	4	low_cue	high_stim	n/a	n/a	n/a	n/a	n/a	n/a	50c	132.36	137.04	142.04	146.28	success
