,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_num,trial_order,iv_stim,mean_signal
0,32,4,pain,1,high_cue,high_stim,6,1,0,high_stim,-0.24749942576851083
1,32,4,pain,1,low_cue,high_stim,3,2,1,high_stim,-0.2473837090794726
2,32,4,pain,1,low_cue,high_stim,3,3,2,high_stim,-0.24733224516722246
3,32,4,pain,1,high_cue,high_stim,6,4,3,high_stim,-0.24744158078239345
4,32,4,pain,1,low_cue,low_stim,1,5,4,low_stim,-0.24742872271150304
5,32,4,pain,1,high_cue,low_stim,4,6,5,low_stim,-0.24746086541482207
6,32,4,pain,1,low_cue,med_stim,2,7,6,med_stim,-0.24739657176483457
7,32,4,pain,1,high_cue,med_stim,5,8,7,med_stim,-0.24733867930815773
8,32,4,pain,1,high_cue,med_stim,5,9,8,med_stim,-0.24730650531438897
9,32,4,pain,1,low_cue,med_stim,2,10,9,med_stim,-0.2476150354400094
10,32,4,pain,1,high_cue,low_stim,4,11,10,low_stim,-0.2472485714183927
11,32,4,pain,1,low_cue,low_stim,1,12,11,low_stim,-0.24732581069732645
