onset	duration	trial_type	sub	ses	run	runtype	eventtype	trialnum	cuetype	stimtype	expectrating	outcomerating	singletrial_fname
4.090620040893555	1.0	cue	sub-0127	ses-04	run-06	cognitive	cue	0	high_cue	med_stim	31.4181475640704		sub-0127_ses-04_run-06_runtype-cognitive_event-cue_trial-000_cuetype-high.nii.gz
33.484920024871826	1.0	cue	sub-0127	ses-04	run-06	cognitive	cue	1	low_cue	low_stim	10.1813200065144		sub-0127_ses-04_run-06_runtype-cognitive_event-cue_trial-001_cuetype-low.nii.gz
71.5824601650238	1.0	cue	sub-0127	ses-04	run-06	cognitive	cue	2	high_cue	low_stim	11.6737103128848		sub-0127_ses-04_run-06_runtype-cognitive_event-cue_trial-002_cuetype-high.nii.gz
105.57846999168396	1.0	cue	sub-0127	ses-04	run-06	cognitive	cue	3	high_cue	high_stim	15.2145409623114		sub-0127_ses-04_run-06_runtype-cognitive_event-cue_trial-003_cuetype-high.nii.gz
132.7886199951172	1.0	cue	sub-0127	ses-04	run-06	cognitive	cue	4	high_cue	low_stim	11.1291892896112		sub-0127_ses-04_run-06_runtype-cognitive_event-cue_trial-004_cuetype-high.nii.gz
163.28332018852234	1.0	cue	sub-0127	ses-04	run-06	cognitive	cue	5	high_cue	med_stim	11.0848912922423		sub-0127_ses-04_run-06_runtype-cognitive_event-cue_trial-005_cuetype-high.nii.gz
196.8791902065277	1.0	cue	sub-0127	ses-04	run-06	cognitive	cue	6	low_cue	high_stim	12.3039235540599		sub-0127_ses-04_run-06_runtype-cognitive_event-cue_trial-006_cuetype-low.nii.gz
231.3753800392151	1.0	cue	sub-0127	ses-04	run-06	cognitive	cue	7	low_cue	med_stim	14.203937953514		sub-0127_ses-04_run-06_runtype-cognitive_event-cue_trial-007_cuetype-low.nii.gz
270.3732600212097	1.0	cue	sub-0127	ses-04	run-06	cognitive	cue	8	high_cue	high_stim	20.885801460693		sub-0127_ses-04_run-06_runtype-cognitive_event-cue_trial-008_cuetype-high.nii.gz
297.68344020843506	1.0	cue	sub-0127	ses-04	run-06	cognitive	cue	9	low_cue	med_stim	10.4077113124901		sub-0127_ses-04_run-06_runtype-cognitive_event-cue_trial-009_cuetype-low.nii.gz
327.1777801513672	1.0	cue	sub-0127	ses-04	run-06	cognitive	cue	10	low_cue	low_stim	9.50024131533731		sub-0127_ses-04_run-06_runtype-cognitive_event-cue_trial-010_cuetype-low.nii.gz
