,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,32,3,cognitive,2,low_cue,med_stim,2,0,med_stim,1.178988678234881
1,32,3,cognitive,2,low_cue,high_stim,3,1,high_stim,0.3216239081986649
2,32,3,cognitive,2,high_cue,low_stim,4,2,low_stim,-0.30684273343566393
3,32,3,cognitive,2,high_cue,med_stim,5,3,med_stim,-0.8229736358468943
4,32,3,cognitive,2,high_cue,high_stim,6,4,high_stim,-1.0267801908464897
5,32,3,cognitive,2,low_cue,high_stim,3,5,high_stim,-1.046372999664648
6,32,3,cognitive,2,low_cue,low_stim,1,6,low_stim,-0.8191331417405285
7,32,3,cognitive,2,high_cue,high_stim,6,7,high_stim,-0.562130398916433
8,32,3,cognitive,2,high_cue,low_stim,4,8,low_stim,-0.17564291435012214
9,32,3,cognitive,2,low_cue,med_stim,2,9,med_stim,0.1292799284423359
10,32,3,cognitive,2,low_cue,low_stim,1,10,low_stim,0.7736052088340692
11,32,3,cognitive,2,high_cue,med_stim,5,11,med_stim,1.4989650313357537
