,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,58,4,vicarious,2,low_cue,med_stim,2,0,med_stim,-0.21418763330993698
1,58,4,vicarious,2,high_cue,low_stim,4,1,low_stim,-0.7254054685796903
2,58,4,vicarious,2,high_cue,high_stim,6,2,high_stim,-1.3303533201712714
3,58,4,vicarious,2,low_cue,med_stim,2,3,med_stim,-1.6360758558991126
4,58,4,vicarious,2,high_cue,low_stim,4,4,low_stim,2.1719533115486422
5,58,4,vicarious,2,low_cue,high_stim,3,5,high_stim,0.8495700069886135
6,58,4,vicarious,2,low_cue,low_stim,1,6,low_stim,0.24972194574396092
7,58,4,vicarious,2,high_cue,med_stim,5,7,med_stim,0.018875354331815763
8,58,4,vicarious,2,low_cue,high_stim,3,8,high_stim,-0.08334675212758216
9,58,4,vicarious,2,high_cue,med_stim,5,9,med_stim,0.1330014380599776
10,58,4,vicarious,2,low_cue,low_stim,1,10,low_stim,-0.042833438893971724
11,58,4,vicarious,2,high_cue,high_stim,6,11,high_stim,-0.20154465087619408
