,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_order,iv_stim,mean_signal
0,58,4,cognitive,0,high_cue,low_stim,4,0,low_stim,0.0337123602591527
1,58,4,cognitive,0,low_cue,med_stim,2,1,med_stim,-0.007013157031142726
2,58,4,cognitive,0,high_cue,low_stim,4,2,low_stim,-0.48317441186300153
3,58,4,cognitive,0,low_cue,med_stim,2,3,med_stim,0.9948960457103135
4,58,4,cognitive,0,high_cue,high_stim,6,4,high_stim,0.4501740585657018
5,58,4,cognitive,0,low_cue,low_stim,1,5,low_stim,-0.1954638953002727
6,58,4,cognitive,0,low_cue,high_stim,3,6,high_stim,-0.3501979129096992
7,58,4,cognitive,0,low_cue,low_stim,1,7,low_stim,-0.28188207332442156
8,58,4,cognitive,0,high_cue,high_stim,6,8,high_stim,0.2937187260922103
9,58,4,cognitive,0,low_cue,high_stim,3,9,high_stim,0.24839084058224273
10,58,4,cognitive,0,high_cue,med_stim,5,10,med_stim,-0.5537793686977702
11,58,4,cognitive,0,high_cue,med_stim,5,11,med_stim,-0.5614622232740798
