,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_num,trial_order,iv_stim,mean_signal
0,52,3,pain,5,high_cue,low_stim,4,1,0,low_stim,-2.265532324572882
1,52,3,pain,5,high_cue,low_stim,4,2,1,low_stim,-2.265065832973105
2,52,3,pain,5,high_cue,med_stim,5,3,2,med_stim,-2.265108255699143
3,52,3,pain,5,low_cue,med_stim,2,4,3,med_stim,-2.265235506601802
4,52,3,pain,5,high_cue,high_stim,6,5,4,high_stim,-2.264768793294753
5,52,3,pain,5,low_cue,high_stim,3,6,5,high_stim,-2.264938547522635
6,52,3,pain,5,high_cue,high_stim,6,7,6,high_stim,-2.264768793294753
7,52,3,pain,5,high_cue,med_stim,5,8,7,med_stim,-2.2654475338414843
8,52,3,pain,5,low_cue,low_stim,1,9,8,low_stim,-2.265065832973105
9,52,3,pain,5,low_cue,high_stim,3,10,9,high_stim,-2.2648112361682653
10,52,3,pain,5,low_cue,low_stim,1,11,10,low_stim,-2.265786627608812
11,52,3,pain,5,low_cue,med_stim,2,12,11,med_stim,-2.2649809788846307
