,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_num,trial_order,iv_stim,mean_signal
0,52,3,pain,1,low_cue,low_stim,1,1,0,low_stim,1.013803984495389
1,52,3,pain,1,low_cue,med_stim,2,2,1,med_stim,-0.35615008229422146
2,52,3,pain,1,low_cue,low_stim,1,3,2,low_stim,0.03976534548172739
3,52,3,pain,1,low_cue,high_stim,3,4,3,high_stim,-0.007390759830610043
4,52,3,pain,1,high_cue,med_stim,5,5,4,med_stim,-0.056637710434440304
5,52,3,pain,1,high_cue,high_stim,6,6,5,high_stim,-0.10510276054253852
6,52,3,pain,1,high_cue,med_stim,5,7,6,med_stim,-3.1764632292866337
7,52,3,pain,1,high_cue,low_stim,4,8,7,low_stim,-0.3209485277070555
8,52,3,pain,1,high_cue,low_stim,4,9,8,low_stim,-0.12252441971988934
9,52,3,pain,1,high_cue,high_stim,6,10,9,high_stim,0.1818196476496776
10,52,3,pain,1,low_cue,med_stim,2,11,10,med_stim,0.49576716030359097
11,52,3,pain,1,low_cue,high_stim,3,12,11,high_stim,0.3978305652611274
