,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_num,trial_order,iv_stim,mean_signal
0,52,1,pain,6,low_cue,med_stim,2,1,0,med_stim,-2.9257308169840344
1,52,1,pain,6,high_cue,low_stim,4,2,1,low_stim,-2.9257531798704486
2,52,1,pain,6,low_cue,high_stim,3,3,2,high_stim,-2.9257849479701967
3,52,1,pain,6,high_cue,med_stim,5,4,3,med_stim,-2.9257754396294087
4,52,1,pain,6,low_cue,med_stim,2,5,4,med_stim,-2.9257849479701967
5,52,1,pain,6,low_cue,high_stim,3,6,5,high_stim,-2.925778611179635
6,52,1,pain,6,high_cue,high_stim,6,7,6,high_stim,-2.925788113210856
7,52,1,pain,6,low_cue,low_stim,1,8,7,low_stim,-2.925769090218259
8,52,1,pain,6,low_cue,low_stim,1,9,8,low_stim,-2.925756366148649
9,52,1,pain,6,high_cue,low_stim,4,10,9,low_stim,-2.925788113210856
10,52,1,pain,6,high_cue,med_stim,5,11,10,med_stim,-2.9257308169840344
11,52,1,pain,6,high_cue,high_stim,6,12,11,high_stim,-2.925749991487606
