,src_subject_id,session_id,param_task_name,param_run_num,param_cue_type,param_stimulus_type,param_cond_type,trial_num,trial_order,iv_stim,mean_signal
0,61,3,pain,2,high_cue,med_stim,5,1,0,med_stim,-1.2785064073206938
1,61,3,pain,2,high_cue,high_stim,6,2,1,high_stim,0.28765243274064595
2,61,3,pain,2,low_cue,high_stim,3,3,2,high_stim,1.1396669064114495
3,61,3,pain,2,high_cue,low_stim,4,4,3,low_stim,1.1793476593864438
4,61,3,pain,2,high_cue,med_stim,5,5,4,med_stim,0.6713769357917277
5,61,3,pain,2,low_cue,low_stim,1,6,5,low_stim,-0.14875669201770295
6,61,3,pain,2,low_cue,med_stim,2,7,6,med_stim,-0.8523208067545334
7,61,3,pain,2,low_cue,med_stim,2,8,7,med_stim,-1.972197274497219
8,61,3,pain,2,high_cue,high_stim,6,9,8,high_stim,1.3233564767039026
9,61,3,pain,2,low_cue,low_stim,1,10,9,low_stim,0.42650119873442205
10,61,3,pain,2,high_cue,low_stim,4,11,10,low_stim,-0.32101385153468154
11,61,3,pain,2,low_cue,high_stim,3,12,11,high_stim,-0.17972276274362364
